,energy,unc_en,intensity,unc_i,daughter_level_hl,daughter_level_energy,hindrance_factor,unc_hf,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,4516.58,0.1,0.00104,6e-05,1e-09,803.049,1.46,0.09,84,126,Po,,0,,0+,138.376,,2,d,11955686.4,172.8,A,100,,5407.53,7,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
1,5304.33,0.07,100.0,,,0.0,1.0,,84,126,Po,,0,,0+,138.376,,2,d,11955686.4,172.8,A,100,,5407.53,7,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
