,z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl.1,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
0,84,126,Po,0,,0.0,,,0+,1.0,138.376,,2.0,d,11955686.4,172.8,A,100.0,,,,,,,,,5.48,0.05,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
1,84,126,Po,1,,1181.398,0.01,,2+,1.0,5.9,,12.0,ps,5.9e-12,1.2e-12,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
2,84,126,Po,2,,1426.701,0.014,,4+,1.0,1.56,,6.0,ns,1.56e-09,6e-11,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
3,84,126,Po,3,,1473.357,0.021,,6+,1.0,42.6,,10.0,ns,4.26e-08,1e-09,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
4,84,126,Po,4,,1556.97,0.03,,8+,1.0,98.9,,25.0,ns,9.89e-08,2.5e-09,,,,,,,,,,,7.35,0.05,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
5,84,126,Po,5,,2187.96,0.04,,8+,2.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
6,84,126,Po,6,,2290.14,0.04,,2+,2.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
7,84,126,Po,7,,2326.018,0.023,,6+,2.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
8,84,126,Po,8,,2382.543,0.017,,4+,2.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
9,84,126,Po,9,,2386.784,0.019,,3-,1.0,0.3,AP,,ps,3e-13,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
10,84,126,Po,10,,2393.78,0.06,,1+,1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
11,84,126,Po,11,,2403.282,0.021,,5+,1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
12,84,126,Po,12,,2413.834,0.025,,3+,1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
13,84,126,Po,13,,2438.36,0.03,,7+,1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
14,84,126,Po,14,,2608.58,0.06,,0+,2.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
15,84,126,Po,15,,2658.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
16,84,126,Po,16,,2845.97,0.07,,(3)-,1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
17,84,126,Po,17,,2849.17,0.04,,11-,1.0,19.6,,4.0,ns,1.96e-08,4e-10,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
18,84,126,Po,18,,2872.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
19,84,126,Po,19,,2910.059,0.019,,5-,1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
20,84,126,Po,20,,2999.48,0.04,,(9)-,1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
21,84,126,Po,21,,3016.49,0.03,,(7)-,1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
22,84,126,Po,22,,3023.74,0.05,,(2)-,1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
23,84,126,Po,23,,3026.437,0.021,,5-,2.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
24,84,126,Po,24,,3075.08,0.03,,(4)-,1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
25,84,126,Po,25,,3094.53,0.14,,4+,3.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
26,84,126,Po,26,,3111.646,0.024,,4-,1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
27,84,126,Po,27,,3125.15,0.03,,(6)-,1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
28,84,126,Po,28,,3137.99,0.05,,(8)-,1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
29,84,126,Po,29,,3182.79,0.04,,10-,1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
30,84,126,Po,30,,3218.98,0.05,,(6)+,1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
31,84,126,Po,31,,3428.59,0.03,,5-,3.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
32,84,126,Po,32,,3477.26,0.21,,,,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
33,84,126,Po,33,,3525.37,0.04,,6-,1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
34,84,126,Po,34,,3637.49,0.2,,,,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
35,84,126,Po,35,,3685.41,0.05,,7-,1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
36,84,126,Po,36,,3693.89,0.2,,,,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
37,84,126,Po,37,,3699.61,0.06,,5-,4.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
38,84,126,Po,38,,3711.01,0.09,,(5-),1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
39,84,126,Po,39,,3727.34,0.06,,(6)-,2.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
40,84,126,Po,40,,3779.91,0.06,,(4 5)-,1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
41,84,126,Po,41,,3780.2,0.05,,7-,2.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
42,84,126,Po,42,,3792.0,1.0,,(2+),1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
43,84,126,Po,43,,4025.77,0.05,,(7 8 9-),1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
44,84,126,Po,44,,4029.1,0.3,,(4+),1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
45,84,126,Po,45,,4043.37,0.21,,,,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
46,84,126,Po,46,,4105.07,0.21,,,,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
47,84,126,Po,47,,4141.08,0.13,,(6+),1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
48,84,126,Po,48,,4145.32,0.04,,(10)-,1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
49,84,126,Po,49,,4237.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
50,84,126,Po,50,,4320.0,1.0,,(3+),1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
51,84,126,Po,51,,4324.12,0.04,,(11-),1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
52,84,126,Po,52,,4329.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
53,84,126,Po,53,,4346.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
54,84,126,Po,54,,4371.96,0.04,,13-,1.0,54.4,,24.0,ns,5.44e-08,2.4e-09,,,,,,,,,,,6.8,0.17,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
55,84,126,Po,55,,4382.0,1.0,,(5+),1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
56,84,126,Po,56,,4386.9,0.3,,,,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
57,84,126,Po,57,,4469.83,0.18,,(6+),2.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
58,84,126,Po,58,,4502.63,0.09,,(12-),1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
59,84,126,Po,59,,4542.41,0.2,,(4+),2.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
60,84,126,Po,60,,4554.0,0.4,,(7+),1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
61,84,126,Po,61,,4592.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
62,84,126,Po,62,,4621.59,0.16,,(3+),2.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
63,84,126,Po,63,,4624.0,1.0,,(5+),2.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
64,84,126,Po,64,,4637.71,0.21,,,,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
65,84,126,Po,65,,4644.9,0.5,,(6+),3.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
66,84,126,Po,66,,4660.28,0.24,,,,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
67,84,126,Po,67,,4776.89,0.11,,14-,1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
68,84,126,Po,68,,4948.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
69,84,126,Po,69,,4971.28,0.15,,(11- 12-),1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
70,84,126,Po,70,,4974.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
71,84,126,Po,71,,4991.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
72,84,126,Po,72,,4998.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
73,84,126,Po,73,,5041.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
74,84,126,Po,74,,5057.65,0.05,,16+,1.0,263.0,,5.0,ns,2.63e-07,5e-09,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
75,84,126,Po,75,,5186.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
76,84,126,Po,76,,5270.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
77,84,126,Po,77,,5614.69,0.21,,(17+),1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
78,84,126,Po,78,,6070.26,0.25,,(17+),2.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
79,84,126,Po,79,,6085.31,0.21,,(18+),1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
80,84,126,Po,80,,6342.83,0.22,,(19-),1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
81,84,126,Po,81,,6384.63,0.25,,(18-),1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
82,84,126,Po,82,,6422.08,0.25,,(18),1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
