,energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,10.572,,5.2868233872e-06,2.904345833e-07,AU,L,84,126,Po,,0,,0+,138.376,,2,d,11955686.4,172.8,A,100,,5407.53,7,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
1,34.144,,1.045199016e-07,1.30272008e-08,AU,KLX,84,126,Po,,0,,0+,138.376,,2,d,11955686.4,172.8,A,100,,5407.53,7,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
2,43.948,,3.064044e-07,3.7904435e-08,AU,K,84,126,Po,,0,,0+,138.376,,2,d,11955686.4,172.8,A,100,,5407.53,7,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
3,59.103,,1.873116517e-07,2.31912715e-08,AU,KLL,84,126,Po,,0,,0+,138.376,,2,d,11955686.4,172.8,A,100,,5407.53,7,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
4,84.096,,1.45728465e-08,1.8507415e-09,AU,KXY,84,126,Po,,0,,0+,138.376,,2,d,11955686.4,172.8,A,100,,5407.53,7,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
5,715.049,,8.2812e-06,4.979826503e-07,CE,K,84,126,Po,,0,,0+,138.376,,2,d,11955686.4,172.8,A,100,,5407.53,7,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
6,787.193,,1.79735e-06,1.078200004e-07,CE,L,84,126,Po,,0,,0+,138.376,,2,d,11955686.4,172.8,A,100,,5407.53,7,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
7,799.203,,4.326e-07,2.59467223e-08,CE,M,84,126,Po,,0,,0+,138.376,,2,d,11955686.4,172.8,A,100,,5407.53,7,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
8,802.161,,1.3287e-07,7.9589519e-09,CE,N+,84,126,Po,,0,,0+,138.376,,2,d,11955686.4,172.8,A,100,,5407.53,7,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
9,802.161,,1.09695e-07,6.5741254e-09,CE,N,84,126,Po,,0,,0+,138.376,,2,d,11955686.4,172.8,A,100,,5407.53,7,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
10,802.907,,2.1218e-08,1.2740396e-09,CE,O,84,126,Po,,0,,0+,138.376,,2,d,11955686.4,172.8,A,100,,5407.53,7,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
