,energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,10.572,,10.42807737500666,0.5114687765137792,AU,L,82,124,Pb,,2200.16,0.04,7-,125,,2,us,0.000125,2e-06,IT,100,,,,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
1,10.572,,18.6176453586354,2.761764162919448,AU,L,82,124,Pb,,4027.3,0.3,12+,202,,3,ns,2.02e-07,3e-09,IT,100,,,,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
2,34.144,,0.1865666584393124,0.0229521717705858,AU,KLX,82,124,Pb,,2200.16,0.04,7-,125,,2,us,0.000125,2e-06,IT,100,,,,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
3,34.144,,0.035227864149896,0.0048397835387154,AU,KLX,82,124,Pb,,4027.3,0.3,12+,202,,3,ns,2.02e-07,3e-09,IT,100,,,,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
4,43.948,,0.1032719358,0.0141008331721553,AU,K,82,124,Pb,,4027.3,0.3,12+,202,,3,ns,2.02e-07,3e-09,IT,100,,,,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
5,43.948,,0.5469278492384,0.0667691716555695,AU,K,82,124,Pb,,2200.16,0.04,7-,125,,2,us,0.000125,2e-06,IT,100,,,,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
6,59.103,,0.0631323730284875,0.0086260905156702,AU,KLL,82,124,Pb,,4027.3,0.3,12+,202,,3,ns,2.02e-07,3e-09,IT,100,,,,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
7,59.103,,0.3343488502496637,0.0408526561561358,AU,KLL,82,124,Pb,,2200.16,0.04,7-,125,,2,us,0.000125,2e-06,IT,100,,,,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
8,84.096,,0.0260123405494238,0.0032623432311411,AU,KXY,82,124,Pb,,2200.16,0.04,7-,125,,2,us,0.000125,2e-06,IT,100,,,,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
9,84.096,,0.0049116986216163,0.0006853314463574,AU,KXY,82,124,Pb,,4027.3,0.3,12+,202,,3,ns,2.02e-07,3e-09,IT,100,,,,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
10,53.833,,26.8158,4.383168184087852,CE,L,82,124,Pb,,4027.3,0.3,12+,202,,3,ns,2.02e-07,3e-09,IT,100,,,,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
11,65.843,,7.09104,1.1595849326375365,CE,M,82,124,Pb,,4027.3,0.3,12+,202,,3,ns,2.02e-07,3e-09,IT,100,,,,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
12,68.801,,1.78398,0.2916323701168991,CE,N,82,124,Pb,,4027.3,0.3,12+,202,,3,ns,2.02e-07,3e-09,IT,100,,,,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
13,69.547,,0.316404,0.0518178042761365,CE,O,82,124,Pb,,4027.3,0.3,12+,202,,3,ns,2.02e-07,3e-09,IT,100,,,,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
14,114.429,,0.041748,0.0044054492438342,CE,K,82,124,Pb,,2200.16,0.04,7-,125,,2,us,0.000125,2e-06,IT,100,,,,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
15,186.573,,0.24206,0.0256164973405811,CE,L,82,124,Pb,,2200.16,0.04,7-,125,,2,us,0.000125,2e-06,IT,100,,,,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
16,198.583,,0.066444,0.0070175214541887,CE,M,82,124,Pb,,2200.16,0.04,7-,125,,2,us,0.000125,2e-06,IT,100,,,,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
17,201.541,,0.02009,0.002121495227428,CE,N+,82,124,Pb,,2200.16,0.04,7-,125,,2,us,0.000125,2e-06,IT,100,,,,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
18,201.541,,0.0169344,0.0017878765599447,CE,N,82,124,Pb,,2200.16,0.04,7-,125,,2,us,0.000125,2e-06,IT,100,,,,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
19,202.287,,0.0030478,0.0003224852529961,CE,O,82,124,Pb,,2200.16,0.04,7-,125,,2,us,0.000125,2e-06,IT,100,,,,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
20,225.649,,0.0117306,0.008034229225632,CE,K,82,124,Pb,,2200.16,0.04,7-,125,,2,us,0.000125,2e-06,IT,100,,,,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
21,255.499,,6.90606,0.7536665488795427,CE,K,82,124,Pb,,2200.16,0.04,7-,125,,2,us,0.000125,2e-06,IT,100,,,,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
22,297.793,,0.00265482,0.0006839853452377,CE,L,82,124,Pb,,2200.16,0.04,7-,125,,2,us,0.000125,2e-06,IT,100,,,,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
23,309.803,,0.000635922,0.0001372159235402,CE,M,82,124,Pb,,2200.16,0.04,7-,125,,2,us,0.000125,2e-06,IT,100,,,,82,124,Pb,31-Jan-2008,F.G. KONDEV,2024-04-27
