,z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
243,82,124,Pb,244,5994.0,4.0,,0.0,0.0,,0+,0,5994.0,4.0,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
244,82,124,Pb,245,6000.5,0.7,(1 2+),0.0,0.0,,0+,0,6000.4,0.7,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
245,82,124,Pb,246,6021.6,0.5,1,0.0,0.0,,0+,0,6021.5,0.5,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
246,82,124,Pb,247,6034.2,0.5,14+,229.0,5783.1,0.4,(13+),0,250.8,0.5,44.0,11.0,M1,,,,,,,,,,,0.703,,31-Jan-2008,F.G. KONDEV,2024-04-27
247,82,124,Pb,247,6034.2,0.5,14+,179.0,5217.6,0.4,12+,1,816.5,0.5,100.0,22.0,E2,,,,,,,,,,,0.00999,,31-Jan-2008,F.G. KONDEV,2024-04-27
248,82,124,Pb,247,6034.2,0.5,14+,74.0,4027.3,0.3,12+,2,2007.3,0.5,78.0,11.0,E2 M3,,,,,,,,,,,0.007,0.005,31-Jan-2008,F.G. KONDEV,2024-04-27
249,82,124,Pb,253,6100.3,1.5,2+,0.0,0.0,,0+,0,6100.2,1.5,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
250,82,124,Pb,254,6110.8,0.7,2+,1.0,803.054,0.025,2+,0,5307.7,,100.0,19.0,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
251,82,124,Pb,254,6110.8,0.7,2+,0.0,0.0,,0+,1,6110.7,1.0,54.0,19.0,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
252,82,124,Pb,260,6197.0,4.0,,0.0,0.0,,0+,0,6197.0,4.0,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
253,82,124,Pb,262,6200.5,0.7,1,0.0,0.0,,0+,0,6200.4,0.7,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
254,82,124,Pb,264,6236.0,4.0,,0.0,0.0,,0+,0,6236.0,4.0,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
255,82,124,Pb,265,6251.0,4.0,,0.0,0.0,,0+,0,6251.0,4.0,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
256,82,124,Pb,266,6260.0,4.0,,0.0,0.0,,0+,0,6260.0,4.0,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
257,82,124,Pb,272,6382.6,0.7,(14+),247.0,6034.2,0.5,14+,0,348.4,0.5,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
258,82,124,Pb,274,6410.6,0.6,1,0.0,0.0,,0+,0,6410.5,0.6,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
