,z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl.1,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
0,83,126,Bi,0,,0.0,,,9/2-,1.0,2.01e+19,,8,Y,6.342942120892992e+26,2.52455407796736e+25,A,100.0,,,,,,,,,4.092,0.002,-0.516,0.015,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
1,83,126,Bi,1,,896.28,0.05,,7/2-,1.0,8.2,,12,ps,8.2e-12,1.2e-12,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
2,83,126,Bi,2,,1608.57,0.05,,13/2+,1.0,0.23,,13,ns,2.3e-10,1.3e-10,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
3,83,126,Bi,3,,2442.92,0.06,,1/2+,1.0,11.3,,4,ns,1.13e-08,4e-10,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
4,83,126,Bi,4,,2492.86,0.06,,3/2+,1.0,31.0,AP,,ps,3.1e-11,,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
5,83,126,Bi,5,,2564.14,0.1,,(9/2)+,1.0,0.015,,3,ps,1.5e-14,3e-15,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
6,83,126,Bi,6,,2583.02,0.08,,(7/2)+,1.0,0.31,,10,ps,3.1e-13,1e-13,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
7,83,126,Bi,7,,2599.91,0.09,,11/2+,1.0,36.0,,10,fs,3.6e-14,1e-14,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
8,83,126,Bi,8,,2600.92,0.05,,13/2+,2.0,0.44,,14,ps,4.4e-13,1.4e-13,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
9,83,126,Bi,9,,2617.34,0.06,,5/2+,1.0,7.2,,11,ps,7.2e-12,1.1e-12,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
10,83,126,Bi,10,,2741.05,0.05,,15/2+,1.0,9.1,,12,ps,9.1e-12,1.2e-12,,,,,,,,,,,6.2,1.2,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
11,83,126,Bi,11,,2766.66,0.06,,3/2+,2.0,,,,,,,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
12,83,126,Bi,12,,2826.1,0.4,,5/2-,1.0,6.9,,9,fs,6.9e-15,9e-16,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
13,83,126,Bi,13,,2845.2,0.06,,1/2+,2.0,,,,,,,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
