,z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl.1,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
0,88,138,Ra,0,,0.0,,,0+,1.0,1600.0,,7.0,Y,50491081559.3472,220898481.822144,A,100.0,,14C,3.2e-09,1.6e-09,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
1,88,138,Ra,1,,67.67,0.01,,2+,1.0,0.63,,2.0,ns,6.3e-10,2e-11,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
2,88,138,Ra,2,,211.54,0.02,,4+,1.0,0.17,AP,,ns,1.7e-10,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
3,88,138,Ra,3,,253.73,0.01,,1-,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
4,88,138,Ra,4,,321.54,0.06,,3-,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
5,88,138,Ra,5,,416.5,0.3,,6+,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
6,88,138,Ra,6,,446.3,0.2,,5-,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
7,88,138,Ra,7,,626.7,0.2,,7-,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
8,88,138,Ra,8,,650.0,,,(0+),1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
9,88,138,Ra,9,,669.4,0.3,,8+,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
10,88,138,Ra,10,,824.6,0.1,,0+,2.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
11,88,138,Ra,11,,857.6,0.3,,9-,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
12,88,138,Ra,12,,873.7,0.1,,2+,2.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
13,88,138,Ra,13,,959.9,0.3,,10+,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
14,88,138,Ra,14,,1048.8,0.1,,1-,2.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
15,88,138,Ra,15,,1070.5,0.2,,(2-),1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
16,88,138,Ra,16,,1077.2,0.2,,1- 2,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
17,88,138,Ra,17,,1107.0,3.0,,2+ 3-,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
18,88,138,Ra,18,,1122.4,0.3,,(2+),1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
19,88,138,Ra,19,,1133.1,0.3,,11-,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
20,88,138,Ra,20,,1140.0,,,,,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
21,88,138,Ra,21,,1156.2,0.1,,2+,3.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
22,88,138,Ra,22,,1220.0,,,,,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
23,88,138,Ra,23,,1238.9,0.5,,(2),1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
24,88,138,Ra,24,,1280.5,0.4,,12+,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
25,88,138,Ra,25,,1330.0,,,,,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
26,88,138,Ra,26,,1390.0,0.1,,2+,4.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
27,88,138,Ra,27,,1420.0,,,,,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
28,88,138,Ra,28,,1422.5,1.0,,0 1 2,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
29,88,138,Ra,29,,1437.8,0.7,,1- 2,2.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
30,88,138,Ra,30,,1446.0,,,13-,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
31,88,138,Ra,31,,1540.0,,,,,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
32,88,138,Ra,32,,1587.3,0.5,,1 2+,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
33,88,138,Ra,33,,1621.3,0.5,,1- 2+,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
34,88,138,Ra,34,,1625.0,,,14+,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
35,88,138,Ra,35,,1723.4,0.3,,2+,5.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
36,88,138,Ra,36,,1738.5,1.0,,1 2+,2.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
37,88,138,Ra,37,,1756.2,1.0,,1 2+,3.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
38,88,138,Ra,38,,1767.1,1.0,,0 1 2,2.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
39,88,138,Ra,39,,1778.4,1.0,,0 1 2,3.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
40,88,138,Ra,40,,1786.1,1.0,,1- 2+,2.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
41,88,138,Ra,41,,1793.0,,,15-,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
42,88,138,Ra,42,,1865.0,1.0,,1 2+,4.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
43,88,138,Ra,43,,1882.3,0.7,,0 1 2,4.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
44,88,138,Ra,44,,1888.4,1.5,,0 1 2,5.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
45,88,138,Ra,45,,1897.4,1.0,,1- 2+,3.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
46,88,138,Ra,46,,1907.8,1.0,,1 2+,5.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
47,88,138,Ra,47,,1945.6,1.0,,1 2+,6.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
48,88,138,Ra,48,,1951.0,1.0,,1- 2+,4.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
49,88,138,Ra,49,,1970.8,0.5,,1- 2+,5.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
50,88,138,Ra,50,,1982.7,1.0,,0+ 1,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
51,88,138,Ra,51,,1993.0,,,16+,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
52,88,138,Ra,52,,2006.7,1.5,,0 1 2,6.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
53,88,138,Ra,53,,2015.2,1.5,,0 1 2,7.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
54,88,138,Ra,54,,2056.8,0.5,,1 2+,7.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
55,88,138,Ra,55,,2086.1,1.0,,1 2+,8.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
56,88,138,Ra,56,,2170.0,,,17-,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
57,88,138,Ra,57,,2182.3,1.5,,0 1 2,8.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
58,88,138,Ra,58,,2189.4,1.0,,2+,6.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
59,88,138,Ra,59,,2269.7,1.0,,1 2+,9.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
60,88,138,Ra,60,,2382.0,,,18+,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-1996,Y. A. AKOVALI,2024-04-27
