,z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl.1,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
0,86,133,Rn,0,,0.0,,,5/2+,1.0,3.96,,1.0,s,3.96,0.01,A,100.0,,,,,,,,,-0.4399,0.0012,1.15,0.12,19-May-2021,Balraj Singh et al. and ,2024-04-27
1,86,133,Rn,1,,4.413,0.012,,(9/2)+,1.0,15.4,,13.0,ns,1.54e-08,1.3e-09,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
2,86,133,Rn,2,,14.4,0.01,,(7/2)+,1.0,875.0,,30.0,ps,8.75e-10,3e-11,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
3,86,133,Rn,3,,126.726,0.015,,(11/2)+,1.0,402.0,,20.0,ps,4.02e-10,2e-11,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
4,86,133,Rn,4,,158.631,0.008,,(7/2)+,2.0,42.3,,50.0,ps,4.23e-11,5e-12,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
5,86,133,Rn,5,,269.475,0.008,,3/2+,1.0,14.2,,23.0,ps,1.42e-11,2.3e-12,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
6,86,133,Rn,6,,338.276,0.008,,(5/2)+,1.0,6.1,,28.0,ps,6.1e-12,2.8e-12,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
7,86,133,Rn,7,,342.792,0.024,,(5/2 7/2)-,1.0,,,,,,,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
8,86,133,Rn,8,,376.19,0.06,,(9/2)+,2.0,6.9,,38.0,ps,6.9e-12,3.8e-12,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
9,86,133,Rn,9,,377.33,0.06,,(7/2 9/2)-,1.0,,,,,,,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
10,86,133,Rn,10,,397.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
11,86,133,Rn,11,,445.037,0.012,,(5/2)+,2.0,6.2,,31.0,ps,6.2e-12,3.1e-12,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
12,86,133,Rn,12,,446.82,0.03,,(5/2)-,1.0,,,,,,,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
13,86,133,Rn,13,,490.88,0.16,,(5/2 7/2 9/2)-,1.0,,,,,,,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
14,86,133,Rn,14,,514.42,0.11,,(9/2+),1.0,,,,,,,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
15,86,133,Rn,15,,517.7,,,,,,,,,,,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
16,86,133,Rn,16,,542.011,0.016,,(7/2+),1.0,,,,,,,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
17,86,133,Rn,17,,594.08,0.13,,(7/2)-,1.0,,,,,,,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
18,86,133,Rn,18,,598.721,0.024,,(5/2 7/2 9/2)+,1.0,,,,,,,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
19,86,133,Rn,19,,623.7,0.04,,(5/2+ 7/2 9/2+),1.0,,,,,,,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
20,86,133,Rn,20,,646.09,0.13,,(5/2+ 7/2),1.0,,,,,,,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
21,86,133,Rn,21,,672.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
22,86,133,Rn,22,,711.34,0.11,,(3/2:9/2+),1.0,,,,,,,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
23,86,133,Rn,23,,732.84,0.13,,(5/2+ 7/2),2.0,,,,,,,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
24,86,133,Rn,24,,748.0,,,,,,,,,,,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
25,86,133,Rn,25,,773.0,,,,,,,,,,,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
26,86,133,Rn,26,,800.0,,,,,,,,,,,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
27,86,133,Rn,27,,830.0,,,,,,,,,,,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
28,86,133,Rn,28,,851.0,,,,,,,,,,,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
29,86,133,Rn,29,,861.0,,,,,,,,,,,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
30,86,133,Rn,30,,873.0,,,,,,,,,,,,,,,,,,,,,,,,,19-May-2021,Balraj Singh et al. and ,2024-04-27
