,z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,84,129,Po,1,292.805,0.008,(11/2+),0,0.0,,9/2+,0,292.8,0.01,100.0,,M1+E2,1.0,,,,17.0,,0.0042,,,,0.34,0.1,1-Jan-2022,M. S. Basunia,2024-04-27
1,84,129,Po,2,440.446,0.009,(7/2+),1,292.805,0.008,(11/2+),0,147.66,0.05,0.057,0.004,(E2),,,,,0.563,,,,,,1.454,0.02,1-Jan-2022,M. S. Basunia,2024-04-27
2,84,129,Po,2,440.446,0.009,(7/2+),0,0.0,,9/2+,1,440.45,0.01,100.0,1.0,M1+E2,0.39,,,,0.55,,0.00207,,,,0.161,0.013,1-Jan-2022,M. S. Basunia,2024-04-27
3,84,129,Po,3,600.87,0.17,(5/2+),0,0.0,,9/2+,0,600.9,0.2,100.0,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
4,84,129,Po,4,645.6,0.5,13/2+,0,0.0,,9/2+,0,645.6,0.5,100.0,,E2,,,,,,,,,,,0.01796,0.00025,1-Jan-2022,M. S. Basunia,2024-04-27
5,84,129,Po,5,867.98,0.03,(13/2+),1,292.805,0.008,(11/2+),0,574.9,0.3,22.0,9.0,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
6,84,129,Po,5,867.98,0.03,(13/2+),0,0.0,,9/2+,1,867.98,0.03,100.0,5.0,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
7,84,129,Po,6,1003.605,0.022,(9/2+),3,600.87,0.17,(5/2+),0,402.8,0.3,0.2,0.03,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
8,84,129,Po,6,1003.605,0.022,(9/2+),1,292.805,0.008,(11/2+),1,710.82,0.03,22.2,1.0,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
9,84,129,Po,6,1003.605,0.022,(9/2+),0,0.0,,9/2+,2,1003.58,0.03,100.0,6.0,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
10,84,129,Po,7,1045.65,0.09,(9/2+ 11/2+),2,440.446,0.009,(7/2+),0,604.94,0.21,13.0,3.0,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
11,84,129,Po,7,1045.65,0.09,(9/2+ 11/2+),0,0.0,,9/2+,1,1045.7,0.09,100.0,17.0,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
12,84,129,Po,8,1068.4,0.5,17/2+,4,645.6,0.5,13/2+,0,422.8,0.1,100.0,,E2,,,,,,,,,,,0.0486,0.0007,1-Jan-2022,M. S. Basunia,2024-04-27
13,84,129,Po,9,1100.173,0.008,(7/2 9/2 11/2),2,440.446,0.009,(7/2+),0,659.75,0.02,12.9,0.7,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
14,84,129,Po,9,1100.173,0.008,(7/2 9/2 11/2),1,292.805,0.008,(11/2+),1,807.36,0.01,100.0,2.5,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
15,84,129,Po,9,1100.173,0.008,(7/2 9/2 11/2),0,0.0,,9/2+,2,1100.17,0.01,91.0,6.0,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
16,84,129,Po,10,1119.38,0.04,(7/2 9/2 11/2),1,292.805,0.008,(11/2+),0,826.55,0.05,13.7,1.9,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
17,84,129,Po,10,1119.38,0.04,(7/2 9/2 11/2),0,0.0,,9/2+,1,1119.4,0.06,100.0,4.0,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
18,84,129,Po,11,1328.2,0.3,(7/2 9/2 11/2),2,440.446,0.009,(7/2+),0,886.66,0.14,100.0,20.0,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
19,84,129,Po,11,1328.2,0.3,(7/2 9/2 11/2),0,0.0,,9/2+,1,1328.2,0.3,40.0,10.0,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
20,84,129,Po,12,1357.4,0.6,21/2+,8,1068.4,0.5,17/2+,0,289.0,0.1,100.0,,(E2),,,,,,,,,,,0.141,0.002,1-Jan-2022,M. S. Basunia,2024-04-27
21,84,129,Po,13,1412.9,0.8,,8,1068.4,0.5,17/2+,0,344.5,0.5,100.0,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
22,84,129,Po,14,1503.6,0.8,(25/2+),12,1357.4,0.6,21/2+,0,146.2,0.5,100.0,,(E2),,,,,,,,,,,1.512,0.029,1-Jan-2022,M. S. Basunia,2024-04-27
23,84,129,Po,15,1619.1,0.8,(23/2+),12,1357.4,0.6,21/2+,0,261.7,0.5,100.0,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
24,84,129,Po,16,1779.6,0.6,,8,1068.4,0.5,17/2+,0,711.2,0.3,100.0,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
25,84,129,Po,17,2017.2,0.9,,15,1619.1,0.8,(23/2+),0,398.1,0.5,100.0,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
