,energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,10.572,,7.422783192e-05,6.0714405093e-06,AU,L,84,129,Po,,0,,9/2+,3.706,,1,us,3.706e-06,1e-09,A,100,,8536.1,26,82,127,Pb,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
1,34.144,,1.5438432082e-06,2.204515563e-07,AU,KLX,84,129,Po,,0,,9/2+,3.706,,1,us,3.706e-06,1e-09,A,100,,8536.1,26,82,127,Pb,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
2,43.948,,4.52584e-06,6.425872753e-07,AU,K,84,129,Po,,0,,9/2+,3.706,,1,us,3.706e-06,1e-09,A,100,,8536.1,26,82,127,Pb,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
3,59.103,,2.7667441007e-06,3.93078112e-07,AU,KLL,84,129,Po,,0,,9/2+,3.706,,1,us,3.706e-06,1e-09,A,100,,8536.1,26,82,127,Pb,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
4,84.096,,2.15252691e-07,3.11813458e-08,AU,KXY,84,129,Po,,0,,9/2+,3.706,,1,us,3.706e-06,1e-09,A,100,,8536.1,26,82,127,Pb,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
5,690.859,,0.00012232,1.12584190719e-05,CE,K,84,129,Po,,0,,9/2+,3.706,,1,us,3.706e-06,1e-09,A,100,,8536.1,26,82,127,Pb,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
6,763.003,,2.0328e-05,1.8734908593e-06,CE,L,84,129,Po,,0,,9/2+,3.706,,1,us,3.706e-06,1e-09,A,100,,8536.1,26,82,127,Pb,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
7,775.013,,4.7476e-06,4.373039217e-07,CE,M,84,129,Po,,0,,9/2+,3.706,,1,us,3.706e-06,1e-09,A,100,,8536.1,26,82,127,Pb,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
8,777.971,,1.2056e-06,1.11004144e-07,CE,N,84,129,Po,,0,,9/2+,3.706,,1,us,3.706e-06,1e-09,A,100,,8536.1,26,82,127,Pb,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
9,777.971,,1.474e-06,1.357939615e-07,CE,N+,84,129,Po,,0,,9/2+,3.706,,1,us,3.706e-06,1e-09,A,100,,8536.1,26,82,127,Pb,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
10,778.717,,2.4068e-07,2.21613356e-08,CE,O,84,129,Po,,0,,9/2+,3.706,,1,us,3.706e-06,1e-09,A,100,,8536.1,26,82,127,Pb,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
