,z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl.1,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
0,84,131,Po,0,,0.0,,,9/2+,1.0,1.781,,5.0,ms,0.001781,5e-06,A,99.99977,2e-05,B-,0.00023,2e-05,,,,,,,,,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
1,84,131,Po,1,,271.228,0.01,,7/2+,1.0,195.0,,15.0,ps,1.95e-10,1.5e-11,,,,,,,,,,,,,,,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
2,84,131,Po,2,,293.56,0.04,,(11/2)+,1.0,,,,,,,,,,,,,,,,,,,,,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
3,84,131,Po,3,,401.812,0.01,,5/2+,1.0,66.0,,7.0,ps,6.6e-11,7e-12,,,,,,,,,,,,,,,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
4,84,131,Po,4,,517.63,0.06,,7/2+ 9/2+,1.0,,,,,,,,,,,,,,,,,,,,,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
5,84,131,Po,5,,608.3,0.2,,(11/2+ 13/2+),1.0,,,,,,,,,,,,,,,,,,,,,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
6,84,131,Po,6,,676.64,0.07,,,,,,,,,,,,,,,,,,,,,,,,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
7,84,131,Po,7,,708.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
8,84,131,Po,8,,712.66,0.21,,(15/2+),1.0,,,,,,,,,,,,,,,,,,,,,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
9,84,131,Po,9,,732.7,0.4,,,,,,,,,,,,,,,,,,,,,,,,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
10,84,131,Po,10,,835.32,0.22,,,,,,,,,,,,,,,,,,,,,,,,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
11,84,131,Po,11,,877.2,0.6,,,,,,,,,,,,,,,,,,,,,,,,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
12,84,131,Po,12,,891.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
13,84,131,Po,13,,930.1,1.1,,,,,,,,,,,,,,,,,,,,,,,,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
14,84,131,Po,14,,1021.07,0.23,,(19/2+),1.0,,,,,,,,,,,,,,,,,,,,,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
15,84,131,Po,15,,1073.7,0.4,,(5/2+),1.0,,,,,,,,,,,,,,,,,,,,,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
16,84,131,Po,16,,1077.6,1.5,,,,,,,,,,,,,,,,,,,,,,,,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
17,84,131,Po,17,,1094.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
