,energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,10.277,,1.61027201412,0.0452515509451039,AU,L,83,128,Bi,,0,,9/2-,2.14,,2,m,128.4,1.2,A,99.724,0.004,6750.4,5,81,126,Tl,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
1,33.238,,0.032486947973263,0.003589114438973,AU,KLX,83,128,Bi,,0,,9/2-,2.14,,2,m,128.4,1.2,A,99.724,0.004,6750.4,5,81,126,Tl,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
2,42.719,,0.09562539,0.0104626946224375,AU,K,83,128,Bi,,0,,9/2-,2.14,,2,m,128.4,1.2,A,99.724,0.004,6750.4,5,81,126,Tl,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
3,57.524,,0.0586407003127491,0.0064229659709998,AU,KLL,83,128,Bi,,0,,9/2-,2.14,,2,m,128.4,1.2,A,99.724,0.004,6750.4,5,81,126,Tl,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
4,81.777,,0.0044977417139878,0.0005077996106622,AU,KXY,83,128,Bi,,0,,9/2-,2.14,,2,m,128.4,1.2,A,99.724,0.004,6750.4,5,81,126,Tl,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
5,265.534,,2.58447,0.0435480462937202,CE,K,83,128,Bi,,0,,9/2-,2.14,,2,m,128.4,1.2,A,99.724,0.004,6750.4,5,81,126,Tl,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
6,335.72,,0.445284,0.0076956426632218,CE,L,83,128,Bi,,0,,9/2-,2.14,,2,m,128.4,1.2,A,99.724,0.004,6750.4,5,81,126,Tl,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
7,347.36,,0.1042902,0.0017248484803019,CE,M,83,128,Bi,,0,,9/2-,2.14,,2,m,128.4,1.2,A,99.724,0.004,6750.4,5,81,126,Tl,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
8,350.218,,0.02631342,0.0004378583606601,CE,N,83,128,Bi,,0,,9/2-,2.14,,2,m,128.4,1.2,A,99.724,0.004,6750.4,5,81,126,Tl,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
9,350.931,,0.00509082,8.02464728196e-05,CE,O,83,128,Bi,,0,,9/2-,2.14,,2,m,128.4,1.2,A,99.724,0.004,6750.4,5,81,126,Tl,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
