,z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl.1,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
0,83,128,Bi,0,,0.0,,,9/2-,1.0,2.14,,2.0,m,128.4,1.2,A,99.724,0.004,B-,0.276,0.004,,,,,3.85,0.03,-0.7,0.3,28-FEB-2013,E.A. McCutchan and  C.M. Baglin and  O. Gorbachenko and  N. Todorovic,2024-04-27
1,83,128,Bi,1,,404.866,0.009,,7/2-,1.0,0.317,,11.0,ns,3.17e-10,1.1e-11,,,,,,,,,,,,,,,28-FEB-2013,E.A. McCutchan and  C.M. Baglin and  O. Gorbachenko and  N. Todorovic,2024-04-27
2,83,128,Bi,2,,766.539,0.016,,(9/2 11/2)-,1.0,,,,,,,,,,,,,,,,,,,,,28-FEB-2013,E.A. McCutchan and  C.M. Baglin and  O. Gorbachenko and  N. Todorovic,2024-04-27
3,83,128,Bi,3,,793.0,10.0,,-,1.0,,,,,,,,,,,,,,,,,,,,,28-FEB-2013,E.A. McCutchan and  C.M. Baglin and  O. Gorbachenko and  N. Todorovic,2024-04-27
4,83,128,Bi,4,,828.13,0.04,,(13/2)-,1.0,,,,,,,,,,,,,,,,,,,,,28-FEB-2013,E.A. McCutchan and  C.M. Baglin and  O. Gorbachenko and  N. Todorovic,2024-04-27
5,83,128,Bi,5,,831.96,0.012,,9/2-,2.0,90.0,LT,,ps,9e-11,,,,,,,,,,,,,,,,28-FEB-2013,E.A. McCutchan and  C.M. Baglin and  O. Gorbachenko and  N. Todorovic,2024-04-27
6,83,128,Bi,6,,950.9,0.7,,,,,,,,,,,,,,,,,,,,,,,,28-FEB-2013,E.A. McCutchan and  C.M. Baglin and  O. Gorbachenko and  N. Todorovic,2024-04-27
7,83,128,Bi,7,,987.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,28-FEB-2013,E.A. McCutchan and  C.M. Baglin and  O. Gorbachenko and  N. Todorovic,2024-04-27
8,83,128,Bi,8,,1014.4,0.04,,7/2- 9/2- 11/2-,1.0,,,,,,,,,,,,,,,,,,,,,28-FEB-2013,E.A. McCutchan and  C.M. Baglin and  O. Gorbachenko and  N. Todorovic,2024-04-27
9,83,128,Bi,9,,1050.0,10.0,,(-),1.0,,,,,,,,,,,,,,,,,,,,,28-FEB-2013,E.A. McCutchan and  C.M. Baglin and  O. Gorbachenko and  N. Todorovic,2024-04-27
