,energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,11.487,,2.93,0.14,AU,L,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
1,36.96,,0.037,0.005,AU,KLX,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
2,47.781,,0.108,0.015,AU,K,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
3,64.027,,0.066,0.009,AU,KLL,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
4,91.326,,0.0053,0.0007,AU,KXY,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
5,4.471,,1.36347,0.1944048034385982,CE,K,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
6,22.071,,0.0874,0.0766634202211198,CE,K,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
7,36.31,,0.15106,0.0324573766654053,CE,L,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
8,49.48,,0.03584,0.0077003896005332,CE,M,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
9,52.756,,0.009282,0.0019939210114746,CE,N,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
10,53.604,,0.0019866,0.0004268127575412,CE,O,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
11,54.271,,0.112,0.0229512526891235,CE,K,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
12,75.871,,0.0175698,0.0005875819262026,CE,K,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
13,82.71,,0.24816,0.0354532494984592,CE,L,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
