,z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl.1,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
26,81,127,Tl,26,,1912.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
27,81,127,Tl,27,,1970.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
28,81,127,Tl,28,,2013.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
29,81,127,Tl,29,,2093.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
30,81,127,Tl,30,,2197.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
31,81,127,Tl,31,,2632.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
32,81,127,Tl,32,,2700.0,200.0,,(1-),2.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
33,81,127,Tl,33,,2720.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
34,81,127,Tl,34,,2794.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
35,81,127,Tl,35,,2861.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
36,81,127,Tl,36,,2917.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
37,81,127,Tl,37,,3053.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
38,81,127,Tl,38,,3194.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
39,81,127,Tl,39,,3255.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
40,81,127,Tl,40,,3325.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
41,81,127,Tl,41,,3400.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
42,81,127,Tl,42,,3482.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
43,81,127,Tl,43,,4000.0,,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
44,81,127,Tl,44,,4285.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
45,81,127,Tl,45,,5100.0,200.0,,(0)-,1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
46,81,127,Tl,46,,5800.0,,,(2+),1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
47,81,127,Tl,47,,7000.0,2800.0,,(0)+,1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
48,81,127,Tl,48,,8300.0,200.0,,(2+ 3+),1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
49,81,127,Tl,49,,13600.0,200.0,,(1)+,1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
50,81,127,Tl,50,,16500.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
51,81,127,Tl,51,,20400.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
