,z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,81,127,Tl,1,39.858,0.004,4+,0,0.0,,5+,0,39.858,0.004,100.0,,M1,,,,,,,2.1,,,,24.4,,1-Jun-2007,M. J. MARTIN,2024-04-27
1,81,127,Tl,2,328.04,0.05,5+,1,39.858,0.004,4+,0,288.2,0.04,100.0,0.9,M1,,,,,,,4.7,,,,0.455,,1-Jun-2007,M. J. MARTIN,2024-04-27
2,81,127,Tl,2,328.04,0.05,5+,0,0.0,,5+,1,328.03,0.04,37.2,1.8,M1,,,,,,,1.3,,,,0.32,,1-Jun-2007,M. J. MARTIN,2024-04-27
3,81,127,Tl,3,473.4,0.4,(4+),1,39.858,0.004,4+,0,433.7,0.5,34.0,7.0,(M1),,,,,,,,,,,0.151,,1-Jun-2007,M. J. MARTIN,2024-04-27
4,81,127,Tl,3,473.4,0.4,(4+),0,0.0,,5+,1,473.0,0.7,100.0,7.0,(M1),,,,,,,,,,,0.12,,1-Jun-2007,M. J. MARTIN,2024-04-27
5,81,127,Tl,4,492.84,0.04,(3)+,2,328.04,0.05,5+,0,164.0,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
6,81,127,Tl,4,492.84,0.04,(3)+,1,39.858,0.004,4+,1,452.98,0.05,100.0,0.9,M1,,,,,,,,,,,0.135,,1-Jun-2007,M. J. MARTIN,2024-04-27
7,81,127,Tl,4,492.84,0.04,(3)+,0,0.0,,5+,2,493.3,0.7,1.0,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
8,81,127,Tl,5,617.0,,,3,473.4,0.4,(4+),0,143.6,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
9,81,127,Tl,5,617.0,,,2,328.04,0.05,5+,1,288.8,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
10,81,127,Tl,6,620.4,0.3,(6+),1,39.858,0.004,4+,0,576.0,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
11,81,127,Tl,6,620.4,0.3,(6+),0,0.0,,5+,1,620.0,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
12,81,127,Tl,8,760.0,,,5,617.0,,,0,142.0,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
13,81,127,Tl,8,760.0,,,4,492.84,0.04,(3)+,1,266.9,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
14,81,127,Tl,8,760.0,,,3,473.4,0.4,(4+),2,285.4,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
15,81,127,Tl,11,803.0,,,8,760.0,,,0,43.0,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
16,81,127,Tl,11,803.0,,,4,492.84,0.04,(3)+,1,310.4,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
17,81,127,Tl,16,1362.0,,,11,803.0,,,0,559.1,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
18,81,127,Tl,16,1362.0,,,8,760.0,,,1,602.2,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
19,81,127,Tl,21,1652.0,,,16,1362.0,,,0,290.0,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
20,81,127,Tl,21,1652.0,,,11,803.0,,,1,849.2,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
21,81,127,Tl,21,1652.0,,,8,760.0,,,2,892.3,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
22,81,127,Tl,21,1652.0,,,4,492.84,0.04,(3)+,3,1159.0,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
23,81,127,Tl,23,1728.0,,,16,1362.0,,,0,365.8,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
24,81,127,Tl,23,1728.0,,,11,803.0,,,1,925.0,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
25,81,127,Tl,23,1728.0,,,8,760.0,,,2,968.0,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
26,81,127,Tl,23,1728.0,,,4,492.84,0.04,(3)+,3,1235.0,,,,,,,,,,,,,,,,,1-Jun-2007,M. J. MARTIN,2024-04-27
