,energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,211.4,0.15,0.18,0.01,,3919.78,1e-10,3708.41,M1(+E2),0.04,7,1.126,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
1,233.36,0.15,0.31,0.01,1e-10,3708.41,4e-12,3475.088,M1+E2,0.6,AP,0.7,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
2,252.61,0.1,0.78,0.02,1.8e-11,3960.93,1e-10,3708.41,M1(+E2),-0.35,10,0.63,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
3,277.371,0.005,6.6,0.3,4e-12,3475.088,2.94e-10,3197.717,M1+E2,0.017,11,0.533,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
4,485.95,0.15,0.049,0.004,1.8e-11,3960.93,4e-12,3475.088,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
5,510.77,0.1,22.6,0.2,1e-10,3708.41,2.94e-10,3197.717,M1+E2,-0.05,5,0.1027,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
6,583.187,0.002,85.0,0.3,2.94e-10,3197.717,1.67e-11,2614.529,E2,,,0.0205,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
7,587.7,,0.06,0.02,,4296.28,1e-10,3708.41,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
8,650.1,0.3,0.05,0.02,,4125.28,4e-12,3475.088,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
9,705.2,0.3,0.022,0.004,,4180.38,4e-12,3475.088,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
10,722.04,0.12,0.24,0.04,,3919.78,2.94e-10,3197.717,M1+E2,0.31,7,0.039,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
11,748.7,0.2,0.046,0.003,,3946.42,2.94e-10,3197.717,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
12,763.13,0.08,1.79,0.03,1.8e-11,3960.93,2.94e-10,3197.717,M1+E2,-0.12,5,0.0356,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
13,808.3,0.2,0.03,0.007,,,,,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
14,821.2,0.2,0.041,0.004,,4296.28,4e-12,3475.088,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
15,835.9,0.2,0.076,0.011,,,,,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
16,860.557,0.004,12.5,0.1,4e-12,3475.088,1.67e-11,2614.529,M1+E2,0.014,8,0.0264,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
17,883.3,0.2,0.031,0.003,,4358.44,4e-12,3475.088,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
18,927.6,0.2,0.125,0.011,,4125.28,2.94e-10,3197.717,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
19,982.7,0.2,0.205,0.008,,4180.38,2.94e-10,3197.717,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
20,1004.0,,0.005,,,,,,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
21,1093.9,0.2,0.43,0.02,1e-10,3708.41,1.67e-11,2614.529,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
22,1125.7,0.4,0.005,0.002,,4323.4,2.94e-10,3197.717,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
23,1160.8,0.3,0.011,0.003,,4358.44,2.94e-10,3197.717,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
24,1185.2,0.3,0.017,0.005,,4382.9,2.94e-10,3197.717,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
25,1282.8,0.3,0.052,0.005,,4480.5,2.94e-10,3197.717,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
26,1381.1,0.5,0.007,0.003,,3995.6,1.67e-11,2614.529,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
27,1647.5,0.7,0.002,0.001,,4262.0,1.67e-11,2614.529,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
28,1744.0,0.7,0.002,0.001,,4358.44,1.67e-11,2614.529,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
29,2614.511,0.01,99.754,0.004,1.67e-11,2614.529,,0.0,E3,,,0.00247,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
30,3197.7,,0.007,,2.94e-10,3197.717,,0.0,[E5],,,0.00333,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
31,3475.1,,0.003,,4e-12,3475.088,,0.0,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
32,3708.4,,0.004,,1e-10,3708.41,,0.0,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
33,3960.9,,0.003,,1.8e-11,3960.93,,0.0,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
34,12.522,,2.77,0.12,,,,,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
35,72.805,,2.05,0.04,,,,,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2024-04-27
