,z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl.1,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
0,82,129,Pb,0,,0.0,,,9/2+,1.0,36.1,,2.0,m,2166.0,12.0,B-,100.0,,,,,,,,,-1.3991,0.0012,0.09,0.06,28-FEB-2013,A. Sonzogni and  G. Mukherjee and  H. Huang and  A. Tarazaga and ,2024-04-27
1,82,129,Pb,1,,438.9,0.2,,(7/2)+,1.0,,,,,,,,,,,,,,,,,,,,,28-FEB-2013,A. Sonzogni and  G. Mukherjee and  H. Huang and  A. Tarazaga and ,2024-04-27
2,82,129,Pb,2,,584.0,,,,,,,,,,,,,,,,,,,,,,,,,28-FEB-2013,A. Sonzogni and  G. Mukherjee and  H. Huang and  A. Tarazaga and ,2024-04-27
3,82,129,Pb,3,,598.0,,,(5/2+),1.0,,,,,,,,,,,,,,,,,,,,,28-FEB-2013,A. Sonzogni and  G. Mukherjee and  H. Huang and  A. Tarazaga and ,2024-04-27
4,82,129,Pb,4,,643.0,,,(11/2+),1.0,,,,,,,,,,,,,,,,,,,,,28-FEB-2013,A. Sonzogni and  G. Mukherjee and  H. Huang and  A. Tarazaga and ,2024-04-27
5,82,129,Pb,5,,733.0,,,(13/2+),1.0,,,,,,,,,,,,,,,,,,,,,28-FEB-2013,A. Sonzogni and  G. Mukherjee and  H. Huang and  A. Tarazaga and ,2024-04-27
6,82,129,Pb,6,,815.0,,,(9/2+),1.0,,,,,,,,,,,,,,,,,,,,,28-FEB-2013,A. Sonzogni and  G. Mukherjee and  H. Huang and  A. Tarazaga and ,2024-04-27
7,82,129,Pb,7,,894.0,,,(11/2+),2.0,,,,,,,,,,,,,,,,,,,,,28-FEB-2013,A. Sonzogni and  G. Mukherjee and  H. Huang and  A. Tarazaga and ,2024-04-27
8,82,129,Pb,8,,1055.7,0.3,,(17/2+),1.0,,,,,,,,,,,,,,,,,,,,,28-FEB-2013,A. Sonzogni and  G. Mukherjee and  H. Huang and  A. Tarazaga and ,2024-04-27
9,82,129,Pb,9,,1193.1,0.4,,(21/2+),1.0,42.0,,7.0,ns,4.2e-08,7e-09,,,,,,,,,,,,,,,28-FEB-2013,A. Sonzogni and  G. Mukherjee and  H. Huang and  A. Tarazaga and ,2024-04-27
10,82,129,Pb,10,,1303.0,10.0,,(15/2-),1.0,,,,,,,,,,,,,,,,,,,,,28-FEB-2013,A. Sonzogni and  G. Mukherjee and  H. Huang and  A. Tarazaga and ,2024-04-27
11,82,129,Pb,11,,1377.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,28-FEB-2013,A. Sonzogni and  G. Mukherjee and  H. Huang and  A. Tarazaga and ,2024-04-27
12,82,129,Pb,12,,1412.0,10.0,,(5/2+),2.0,,,,,,,,,,,,,,,,,,,,,28-FEB-2013,A. Sonzogni and  G. Mukherjee and  H. Huang and  A. Tarazaga and ,2024-04-27
13,82,129,Pb,13,,1679.1,0.4,,(23/2+),1.0,,,,,,,,,,,,,,,,,,,,,28-FEB-2013,A. Sonzogni and  G. Mukherjee and  H. Huang and  A. Tarazaga and ,2024-04-27
