,energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
10,73.72,0.05,0.0103,,,,,,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
11,74.94,0.04,0.073,0.013,,236.893,,162.13,[E1],,,0.252,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
12,76.198,0.004,0.0046,,,317.079,,240.879,[M1+E2],,,24.0,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
13,95.7,,,,,317.079,7.4e-11,221.392,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
14,96.09,0.02,0.127,0.007,,96.126,92052.0,0.0,[E2],,,13.58,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
15,109.176,0.031,1.64,0.07,,205.3098,,96.126,[E1],,,0.0932,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
16,115.45,0.05,0.0253,0.0004,,277.6,,162.13,[E1],,,0.348,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
17,120.35,0.05,0.022,0.01,,162.13,,41.9509,[E2],,,5.04,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
18,136.55,0.05,0.0256,0.0016,,377.562,,240.879,[M1+E2],,,5.3,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
19,140.759,0.02,0.211,0.014,,236.893,,96.126,[E1],,,0.218,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
20,142.4,0.05,0.005,,,530.22,,387.824,[E2],,,2.48,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
21,143.765,0.002,10.93,0.14,1.07e-09,185.7143,,41.9509,E1,,,0.207,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
22,147.0,,,,,387.824,,240.879,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
23,150.937,0.02,0.073,0.009,,387.824,,236.893,[M1+E2],,,3.9,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
24,163.357,0.002,5.07,0.07,,205.3098,,41.9509,(E1),,,0.1525,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
25,173.0,1.0,0.011,0.005,,377.562,,205.3098,[E1],,,0.1323,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
26,175.7,0.05,0.076,,,,,,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
27,179.297,0.002,0.0126,0.0029,,275.423,,96.126,M1(+E2),0.3,3.0,3.4,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
28,182.1,,,,,277.6,,96.126,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
29,182.504,0.01,0.411,0.015,,387.824,,205.3098,[M1+E2],,,2.1,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
30,185.713,0.002,57.2,0.9,1.07e-09,185.7143,92052.0,0.0,E1,,,0.1124,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
31,194.942,0.007,0.637,0.015,,236.893,,41.9509,[E1],,,0.1002,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
32,198.927,0.003,0.042,0.003,,240.8785,,41.9509,M1,,,2.64,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
33,199.6,0.1,0.1,,,,,,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
34,202.11,0.003,1.07,0.04,,387.824,1.07e-09,185.7143,[M1+E2],,,1.58,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
35,205.311,0.002,5.03,0.07,,205.3098,92052.0,0.0,(E1),,,0.0887,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
36,215.3,0.05,0.0295,0.002,,452.189,,236.893,[M1+E2],,,1.31,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
37,221.392,0.02,0.115,0.006,7.4e-11,221.392,92052.0,0.0,M1,,,1.96,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
38,225.7,0.2,0.0018,0.0006,,,,,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
39,228.785,0.006,0.0069,0.001,,324.911,,96.126,M1,,,1.79,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
40,233.47,0.003,0.0332,0.0023,,275.423,,41.9509,M1,,,1.688,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
41,240.876,0.004,0.068,0.004,,240.8785,92052.0,0.0,M1(+E2),0.3,3.0,1.45,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
42,246.83,0.03,0.0509,0.0029,,452.189,,205.3098,[M1],,,1.445,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
43,251.5,0.1,0.067,,,,,,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
44,266.47,0.05,0.0066,0.001,,452.189,1.07e-09,185.7143,[E2],,,0.245,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
45,275.129,0.002,0.023,0.008,,317.079,,41.9509,M1+E2,0.6,1.0,0.84,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
46,275.428,0.004,0.0086,0.0023,,275.423,92052.0,0.0,M1(+E2),0.3,3.0,1.02,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
47,279.5,0.05,0.26,,,,,,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
48,281.44,0.009,0.0063,,,377.562,,96.126,M1,,,1.005,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
49,282.92,0.05,0.0045,0.0013,,324.911,,41.9509,[M1+E2],,,0.6,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
50,289.56,0.04,0.0053,0.001,,385.68,,96.126,[D E2],,,0.49,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
51,291.2,,,,,452.189,,162.13,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
52,291.65,0.03,0.037,0.005,,387.824,,96.126,[E1],,,0.0396,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
53,294.3,0.1,0.033,,,,,,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
54,301.7,0.1,0.0053,,,301.7,92052.0,0.0,M1,,,0.829,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
55,310.69,0.06,0.0053,,,,,,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
56,317.063,0.012,0.0011,,,317.079,92052.0,0.0,M1,,,0.723,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
57,325.8,0.1,0.004,,,,,,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
58,343.5,0.2,0.0072,0.0006,,385.68,,41.9509,[D E2],,,0.3,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
59,345.4,0.1,0.072,,,,,,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
60,345.92,0.03,0.034,0.005,,387.824,,41.9509,[E1],,,0.0272,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
61,356.03,0.05,0.0024,0.0008,,452.189,,96.126,[E1],,,0.0255,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
62,368.5,0.1,0.069,,,,,,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
63,371.8,0.1,0.069,,,,,,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
64,387.84,0.03,0.0277,0.0024,,387.824,92052.0,0.0,[E1],,,0.0213,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
65,390.27,0.2,0.04,0.0012,,,,,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
66,410.29,0.04,0.0023,0.0006,,452.189,,41.9509,[E1],,,0.0189,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
67,428.71,0.04,0.0014,,,634.05,,205.3098,M1+E0(+E2),,,0.19,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
68,433.0,0.5,0.004,,,,,,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
69,448.4,0.06,0.0011,,,634.05,1.07e-09,185.7143,[M1+E2],,,0.17,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
70,455.1,0.1,0.009,,,,,,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
71,517.9,0.2,0.00042,,,,,,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
72,742.5,0.2,0.00042,,,,,,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
73,794.7,0.1,0.0006,,,,,,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
74,15.784,,27.7,1.8,,,,,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
75,89.954,,2.9914423277067512,,,,,,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
76,93.347,,4.838955560832661,,,,,,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
77,105.566,,1.7218675985269911,,,,,,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
78,106.894,,2.3021369792305872,,,,,,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
79,108.58,,0.580269380703596,,,,,,,,,,,92,143,U,,0,,7/2-,704000000.0,,1,Y,2.221607588611277e+16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
