,z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,92,143,U,1,0.076,0.0004,1/2+,0,0.0,,7/2-,0,0.0765,0.0004,100.0,,E3,,,,,,,,,,,10000000000.0,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
1,92,143,U,2,13.0339,0.0021,3/2+,1,0.076,0.0004,1/2+,0,12.975,0.01,100.0,,(M1+E2),0.02,,,,,,,,,,497.0,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
2,92,143,U,3,46.103,0.008,9/2-,0,0.0,,7/2-,0,46.21,0.05,100.0,,M1+E2,0.14,0.14,,,,,,,,,50.0,30.0,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
3,92,143,U,4,51.6968,0.0011,5/2+,2,13.0339,0.0021,3/2+,0,38.661,0.002,38.0,0.8,M1+E2,0.48,0.03,,,,,,,,,298.0,24.0,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
4,92,143,U,4,51.6968,0.0011,5/2+,1,0.076,0.0004,1/2+,1,51.624,0.001,100.0,2.0,E2,,,,,,,,,,,310.0,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
5,92,143,U,5,81.724,0.004,7/2+,4,51.6968,0.0011,5/2+,0,30.04,0.02,60.3,1.7,(M1),,,,,,,,,,,156.7,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
6,92,143,U,5,81.724,0.004,7/2+,2,13.0339,0.0021,3/2+,1,68.696,0.006,100.0,28.0,E2,,,,,,,,,,,78.5,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
7,92,143,U,6,103.903,0.008,11/2-,3,46.103,0.008,9/2-,0,57.828,0.003,100.0,1.0,M1+E2,0.23,0.02,,,,,,,,,32.6,1.6,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
8,92,143,U,6,103.903,0.008,11/2-,0,0.0,,7/2-,1,103.06,0.03,18.7,0.5,E2,,,,,,,,,,,11.58,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
9,92,143,U,7,129.2995,0.001,5/2+,5,81.724,0.004,7/2+,0,47.6,0.03,0.99,0.04,(M1),,,,,,,,,,,40.4,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
10,92,143,U,7,129.2995,0.001,5/2+,4,51.6968,0.0011,5/2+,1,77.592,0.014,6.02,0.08,M1(+E2),0.5,0.5,,,,,,,,,17.0,11.0,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
11,92,143,U,7,129.2995,0.001,5/2+,2,13.0339,0.0021,3/2+,2,116.26,0.02,8.99,0.17,M1(+E2),0.56,0.56,,,,,,,,,14.0,3.0,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
12,92,143,U,7,129.2995,0.001,5/2+,0,0.0,,7/2-,3,129.296,0.001,100.0,0.6,E1,,,,,,,,,,,0.275,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
13,92,143,U,8,150.356,0.016,9/2+,5,81.724,0.004,7/2+,0,68.74,,9.0,4.0,(M1+E2),0.5,,,,,,,,,,30.0,10.0,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
14,92,143,U,8,150.356,0.016,9/2+,4,51.6968,0.0011,5/2+,1,98.78,0.02,100.0,5.0,E2,,,,,,,,,,,14.11,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
15,92,143,U,9,171.358,0.005,7/2+,7,129.2995,0.001,5/2+,0,41.93,0.05,100.0,10.0,M1+E2,0.14,0.1,,,,,,,,,70.0,30.0,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
16,92,143,U,9,171.358,0.005,7/2+,5,81.724,0.004,7/2+,1,89.64,0.03,18.5,1.4,(M1+E2),,,,,,,,,,,14.0,8.0,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
17,92,143,U,9,171.358,0.005,7/2+,4,51.6968,0.0011,5/2+,2,119.7,0.03,13.0,6.0,(M1+E2),,,,,,,,,,,10.0,4.0,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
18,92,143,U,9,171.358,0.005,7/2+,3,46.103,0.008,9/2-,3,125.21,0.1,38.6,1.0,(E1),,,,,,,,,,,0.296,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
19,92,143,U,9,171.358,0.005,7/2+,2,13.0339,0.0021,3/2+,4,158.1,0.3,0.68,0.07,(E2),,,,,,,,,,,1.86,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
20,92,143,U,9,171.358,0.005,7/2+,0,0.0,,7/2-,5,171.393,0.006,75.3,1.4,(E1),,,,,,,,,,,0.1414,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
21,92,143,U,10,171.464,0.013,13/2-,6,103.903,0.008,11/2-,0,67.674,0.012,100.0,2.0,M1+E2,0.194,0.003,,,,,,,,,16.43,0.25,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
22,92,143,U,10,171.464,0.013,13/2-,3,46.103,0.008,9/2-,1,124.51,0.03,45.0,2.0,E2,,,,,,,,,,,5.01,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
23,92,143,U,11,197.087,0.015,11/2+,5,81.724,0.004,7/2+,0,115.31,0.14,100.0,,E2,,,,,,,,,,,6.87,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
24,92,143,U,12,225.382,0.007,9/2+,9,171.358,0.005,7/2+,0,54.039,0.008,100.0,2.0,M1(+E2),0.1,0.1,,,,,,,,,30.0,7.0,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
25,92,143,U,12,225.382,0.007,9/2+,7,129.2995,0.001,5/2+,1,96.14,0.03,19.5,0.9,[E2],,,,,,,,,,,16.02,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
26,92,143,U,12,225.382,0.007,9/2+,5,81.724,0.004,7/2+,2,143.35,0.2,8.7,0.5,(M1+E2),,,,,,,,,,,5.0,3.0,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
27,92,143,U,12,225.382,0.007,9/2+,4,51.6968,0.0011,5/2+,3,173.7,0.05,1.5,0.4,(E2),,,,,,,,,,,1.28,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
28,92,143,U,12,225.382,0.007,9/2+,3,46.103,0.008,9/2-,4,179.22,0.012,34.0,0.4,(E1),,,,,,,,,,,0.1273,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
29,92,143,U,12,225.382,0.007,9/2+,0,0.0,,7/2-,5,225.42,0.04,7.6,0.3,(E1),,,,,,,,,,,0.0747,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
