,z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl.1,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
0,84,130,Po,0,,0.0,,,0+,1.0,163.46,,4.0,us,0.00016346,4e-08,A,100.0,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
1,84,130,Po,1,,609.317,0.005,,2+,1.0,,,,,,,IT,100.0,,A,0.00026,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
2,84,130,Po,2,,1015.04,0.02,,(4+),1.0,,,,,,,,,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
3,84,130,Po,3,,1274.764,0.009,,3-,1.0,,,,,,,IT,100.0,,A,0.0012,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
4,84,130,Po,4,,1339.4,0.5,,(6+),1.0,,,,,,,,,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
5,84,130,Po,5,,1377.68,0.007,,2+,2.0,,,,,,,,,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
6,84,130,Po,6,,1415.498,0.008,,0+,2.0,99.0,,3.0,ps,9.9e-11,3e-12,IT,99.88,,A,0.12,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
7,84,130,Po,7,,1543.369,0.009,,2+,3.0,,,,,,,IT,100.0,,A,0.0017,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
8,84,130,Po,8,,1583.5,0.7,,(8+),1.0,13.0,,1.0,ns,1.3e-08,1e-09,,,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
9,84,130,Po,9,,1589.6,0.7,,,,,,,,,,,,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
10,84,130,Po,10,,1661.283,0.014,,2+,4.0,,,,,,,IT,100.0,,A,0.0037,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
11,84,130,Po,11,,1685.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
12,84,130,Po,12,,1712.92,0.08,,(3+),1.0,,,,,,,,,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
