,energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,10.572,,5.6490275162e-05,3.1945198392e-06,AU,L,84,130,Po,,0,,0+,163.46,,4,us,0.00016346,4e-08,A,100,,7833.54,6,82,128,Pb,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
1,34.144,,1.1005937318e-06,1.38540174e-07,AU,KLX,84,130,Po,,0,,0+,163.46,,4,us,0.00016346,4e-08,A,100,,7833.54,6,82,128,Pb,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
2,43.948,,3.22643589e-06,4.031613875e-07,AU,K,84,130,Po,,0,,0+,163.46,,4,us,0.00016346,4e-08,A,100,,7833.54,6,82,128,Pb,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
3,59.103,,1.9723902005e-06,2.466642548e-07,AU,KLL,84,130,Po,,0,,0+,163.46,,4,us,0.00016346,4e-08,A,100,,7833.54,6,82,128,Pb,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
4,84.096,,1.534519575e-07,1.96749497e-08,AU,KXY,84,130,Po,,0,,0+,163.46,,4,us,0.00016346,4e-08,A,100,,7833.54,6,82,128,Pb,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
5,209.989,,3.4452e-06,1.160693834e-06,CE,K,84,130,Po,,0,,0+,163.46,,4,us,0.00016346,4e-08,A,100,,7833.54,6,82,128,Pb,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
6,282.133,,2.02536e-06,6.824906742e-07,CE,L,84,130,Po,,0,,0+,163.46,,4,us,0.00016346,4e-08,A,100,,7833.54,6,82,128,Pb,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
7,294.143,,5.20956e-07,1.755764281e-07,CE,M,84,130,Po,,0,,0+,163.46,,4,us,0.00016346,4e-08,A,100,,7833.54,6,82,128,Pb,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
8,297.101,,1.31544e-07,4.43400215e-08,CE,N,84,130,Po,,0,,0+,163.46,,4,us,0.00016346,4e-08,A,100,,7833.54,6,82,128,Pb,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
9,297.847,,2.41686e-08,8.1460319e-09,CE,O,84,130,Po,,0,,0+,163.46,,4,us,0.00016346,4e-08,A,100,,7833.54,6,82,128,Pb,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
10,711.689,,8.375577e-05,5.3395055198e-06,CE,K,84,130,Po,,0,,0+,163.46,,4,us,0.00016346,4e-08,A,100,,7833.54,6,82,128,Pb,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
11,783.833,,1.822128e-05,1.1640341739e-06,CE,L,84,130,Po,,0,,0+,163.46,,4,us,0.00016346,4e-08,A,100,,7833.54,6,82,128,Pb,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
12,795.843,,4.389672e-06,2.803741901e-07,CE,M,84,130,Po,,0,,0+,163.46,,4,us,0.00016346,4e-08,A,100,,7833.54,6,82,128,Pb,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
13,798.801,,1.1119122e-06,7.0974151e-08,CE,N,84,130,Po,,0,,0+,163.46,,4,us,0.00016346,4e-08,A,100,,7833.54,6,82,128,Pb,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
14,799.547,,2.1544593e-07,1.37506139e-08,CE,O,84,130,Po,,0,,0+,163.46,,4,us,0.00016346,4e-08,A,100,,7833.54,6,82,128,Pb,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
