,z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,84,130,Po,1,609.317,0.005,2+,0,0.0,,0+,0,609.321,0.007,100.0,,E2,,,,,,,,,,,0.02038,0.00029,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
1,84,130,Po,2,1015.04,0.02,(4+),1,609.317,0.005,2+,0,405.72,0.02,100.0,,(E2),,,,,,,,,,,0.0541,0.0008,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
2,84,130,Po,3,1274.764,0.009,3-,1,609.317,0.005,2+,0,665.446,0.009,100.0,,E1,,,,,,,,,,,0.00579,8e-05,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
3,84,130,Po,4,1339.4,0.5,(6+),2,1015.04,0.02,(4+),0,324.4,0.5,100.0,,(E2),,,,,,,,,,,0.1001,0.0015,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
4,84,130,Po,5,1377.68,0.007,2+,1,609.317,0.005,2+,0,768.36,0.007,100.0,0.3,M1+E2,3.81,0.13,,,,,,,,,0.01429,0.00024,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
5,84,130,Po,5,1377.68,0.007,2+,0,0.0,,0+,1,1377.669,0.012,81.5,0.3,E2,,,,,,,,,,,0.00404,6e-05,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
6,84,130,Po,6,1415.498,0.008,0+,1,609.317,0.005,2+,0,806.179,0.01,100.0,0.5,E2,,,,,0.156,,,,,,0.01127,0.00016,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
7,84,130,Po,6,1415.498,0.008,0+,0,0.0,,0+,1,1415.495,0.01,,,E0,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
8,84,130,Po,7,1543.369,0.009,2+,3,1274.764,0.009,3-,0,268.6,0.06,0.51,0.06,[E1],,,,,,,,,,,0.0405,0.0006,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
9,84,130,Po,7,1543.369,0.009,2+,2,1015.04,0.02,(4+),1,528.3,0.08,0.23,0.09,,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
10,84,130,Po,7,1543.369,0.009,2+,1,609.317,0.005,2+,2,934.056,0.008,100.0,0.4,M1+E2,0.37,0.24,,,,,,,,,0.0228,0.0025,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
11,84,130,Po,7,1543.369,0.009,2+,0,0.0,,0+,3,1543.33,0.06,10.0,0.4,[E2],,,,,,,,,,,0.00333,5e-05,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
12,84,130,Po,8,1583.5,0.7,(8+),4,1339.4,0.5,(6+),0,244.1,0.5,100.0,,E2,,,,,0.53,,,,,,0.24,0.004,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
13,84,130,Po,9,1589.6,0.7,,4,1339.4,0.5,(6+),0,250.2,0.5,100.0,,,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
14,84,130,Po,10,1661.283,0.014,2+,1,609.317,0.005,2+,0,1051.96,0.03,29.9,1.0,[M1 E2],,,,,,,,,,,0.012,0.006,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
15,84,130,Po,10,1661.283,0.014,2+,0,0.0,,0+,1,1661.274,0.017,100.0,0.6,E2,,,,,,,,,,,0.00296,4e-05,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
16,84,130,Po,11,1685.5,0.5,,2,1015.04,0.02,(4+),0,670.5,0.5,100.0,,,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
17,84,130,Po,12,1712.92,0.08,(3+),2,1015.04,0.02,(4+),0,697.89,0.1,63.0,8.0,,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
18,84,130,Po,12,1712.92,0.08,(3+),1,609.317,0.005,2+,1,1103.7,0.19,100.0,14.0,,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
19,84,130,Po,13,1729.612,0.007,2+,5,1377.68,0.007,2+,0,351.9,0.5,0.21,0.03,[M1+E2],,,,,,,,,,,0.2,0.12,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
20,84,130,Po,13,1729.612,0.007,2+,3,1274.764,0.009,3-,1,454.8,0.03,1.95,0.09,[E1],,,,,,,,,,,0.01251,0.00018,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
21,84,130,Po,13,1729.612,0.007,2+,1,609.317,0.005,2+,2,1120.294,0.006,100.0,0.21,M1+E2,0.37,0.2,,,,,,,,,0.0144,0.0012,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
22,84,130,Po,13,1729.612,0.007,2+,0,0.0,,0+,3,1729.595,0.011,19.3,0.21,E2,,,,,,,,,,,0.00278,4e-05,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
23,84,130,Po,14,1737.4,0.7,,4,1339.4,0.5,(6+),0,398.0,0.5,100.0,,,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
24,84,130,Po,15,1742.99,0.03,0(+),1,609.317,0.005,2+,0,1133.66,0.03,100.0,,(E2),,,,,,,,,,,0.00578,8e-05,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
25,84,130,Po,16,1764.52,0.008,1+,7,1543.369,0.009,2+,0,221.5,0.2,0.018,0.006,[M1 E2],,,,,,,,,,,0.7,0.4,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
26,84,130,Po,16,1764.52,0.008,1+,6,1415.498,0.008,0+,1,348.92,0.06,0.68,0.15,[M1],,,,,,,,,,,0.335,0.005,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
