,energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,10.572,,0.003318634497384,0.0001288658045857,AU,L,81,126,Tl,,0,,1/2+,4.77,,3,m,286.2,1.8,B-,100,,1418,5,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
1,34.144,,6.89954030712e-05,7.9198907202e-06,AU,KLX,81,126,Tl,,0,,1/2+,4.77,,3,m,286.2,1.8,B-,100,,1418,5,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
2,43.948,,0.000202262868,2.30128266823e-05,AU,K,81,126,Tl,,0,,1/2+,4.77,,3,m,286.2,1.8,B-,100,,1418,5,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
3,59.103,,0.0001236476757549,1.40822120815e-05,AU,KLL,81,126,Tl,,0,,1/2+,4.77,,3,m,286.2,1.8,B-,100,,1418,5,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
4,84.096,,9.6197891737e-06,1.1288615296e-06,AU,KXY,81,126,Tl,,0,,1/2+,4.77,,3,m,286.2,1.8,B-,100,,1418,5,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
5,240.089,,0.00038766,3.8639756728e-05,CE,K,81,126,Tl,,0,,1/2+,4.77,,3,m,286.2,1.8,B-,100,,1418,5,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
6,312.233,,6.6172e-05,6.5992887495e-06,CE,L,81,126,Tl,,0,,1/2+,4.77,,3,m,286.2,1.8,B-,100,,1418,5,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
7,324.243,,1.5478e-05,1.5428207413e-06,CE,M,81,126,Tl,,0,,1/2+,4.77,,3,m,286.2,1.8,B-,100,,1418,5,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
8,327.201,,4.7996e-06,4.784968547e-07,CE,N+,81,126,Tl,,0,,1/2+,4.77,,3,m,286.2,1.8,B-,100,,1418,5,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
9,327.201,,3.9334e-06,3.91937597e-07,CE,N,81,126,Tl,,0,,1/2+,4.77,,3,m,286.2,1.8,B-,100,,1418,5,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
