,z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,81,126,Tl,1,351.06,0.05,3/2+,0,0.0,,1/2+,0,351.07,0.05,100.0,,M1+E2,0.271,0.004,,,2.7,,0.013,,,,0.243,0.004,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
1,81,126,Tl,2,1348.18,0.16,11/2-,1,351.06,0.05,3/2+,0,997.1,0.3,100.0,,[M4],,,,,,,,,,,0.146,0.0021,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
2,81,126,Tl,2,1348.18,0.16,11/2-,0,0.0,,1/2+,1,1348.1,0.3,3.85,,[E5],,,,,,,,,,,0.0266,0.0004,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
3,81,126,Tl,3,1682.58,0.19,5/2+,1,351.06,0.05,3/2+,0,1331.7,0.3,100.0,,[M1+E2],,,,,,,,,,,0.0058,0.0022,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
4,81,126,Tl,3,1682.58,0.19,5/2+,0,0.0,,1/2+,1,1682.7,0.3,15.56,,[E2],,,,,,,,,,,0.00251,4e-05,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
5,81,126,Tl,4,2675.69,0.24,(5/2+),3,1682.58,0.19,5/2+,0,993.0,1.0,100.0,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
6,81,126,Tl,4,2675.69,0.24,(5/2+),0,0.0,,1/2+,1,2675.2,0.3,20.0,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
7,81,126,Tl,5,2708.92,0.25,,1,351.06,0.05,3/2+,0,2358.0,0.3,100.0,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
8,81,126,Tl,6,2911.83,0.23,(7/2- 9/2),2,1348.18,0.16,11/2-,0,1563.9,0.3,100.0,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
9,81,126,Tl,6,2911.83,0.23,(7/2- 9/2),1,351.06,0.05,3/2+,1,2560.5,0.3,5.33,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
10,81,126,Tl,7,2985.23,0.23,(9/2)+,2,1348.18,0.16,11/2-,0,1637.1,0.3,100.0,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
11,81,126,Tl,7,2985.23,0.23,(9/2)+,1,351.06,0.05,3/2+,1,2634.1,0.3,11.86,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
12,81,126,Tl,8,3104.43,0.23,(9/2)+,7,2985.23,0.23,(9/2)+,0,119.1,0.3,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
13,81,126,Tl,8,3104.43,0.23,(9/2)+,2,1348.18,0.16,11/2-,1,1756.3,0.3,100.0,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
14,81,126,Tl,8,3104.43,0.23,(9/2)+,1,351.06,0.05,3/2+,2,2753.3,0.3,4.38,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
15,81,126,Tl,9,3143.1,0.4,(7/2- 9/2 11/2),7,2985.23,0.23,(9/2)+,0,157.7,0.3,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
