,z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,83,127,Bi,1,46.539,0.001,0-,0,0.0,,1-,0,46.539,0.001,100.0,,M1,,,,,,,,,,,18.7,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
1,83,127,Bi,3,319.73,0.04,2-,0,0.0,,1-,0,319.73,0.05,100.0,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
2,83,127,Bi,4,347.95,0.04,3-,3,319.73,0.04,2-,0,28.2,,1.3,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
3,83,127,Bi,4,347.95,0.04,3-,0,0.0,,1-,1,347.91,0.06,100.0,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
4,83,127,Bi,5,433.48,0.12,7-,2,271.31,0.11,9-,0,162.19,0.05,100.0,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
5,83,127,Bi,6,439.24,0.04,5-,5,433.48,0.12,7-,0,5.8,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
6,83,127,Bi,6,439.24,0.04,5-,4,347.95,0.04,3-,1,91.32,0.08,100.0,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
7,83,127,Bi,7,502.84,0.04,4-,6,439.24,0.04,5-,0,63.67,0.08,8.0,4.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
8,83,127,Bi,7,502.84,0.04,4-,4,347.95,0.04,3-,1,154.85,0.07,100.0,3.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
9,83,127,Bi,7,502.84,0.04,4-,3,319.73,0.04,2-,2,182.94,0.1,12.5,0.8,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
10,83,127,Bi,8,550.04,0.04,6-,6,439.24,0.04,5-,0,110.79,0.07,85.0,19.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
11,83,127,Bi,8,550.04,0.04,6-,5,433.48,0.12,7-,1,116.5,0.06,100.0,9.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
12,83,127,Bi,9,563.16,0.05,(1-),1,46.539,0.001,0-,0,516.6,0.5,44.0,22.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
