,z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl.1,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
0,83,127,Bi,0,,0.0,,,1-,1.0,5.012,,5.0,d,433036.8,432.0,B-,100.0,,A,0.000132,1e-05,,,,,-0.0443,0.0001,0.19,0.006,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
1,83,127,Bi,1,,46.539,0.001,,0-,1.0,3.0,LT,,ns,3e-09,,,,,,,,,,,,2.11,0.05,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
2,83,127,Bi,2,,271.31,0.11,,9-,1.0,3040000.0,,6.0,Y,95933054962759.69,1893415558475.52,A,100.0,,,,,,,,,1.53,0.05,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
3,83,127,Bi,3,,319.73,0.04,,2-,1.0,5.2,,10.0,ps,5.2e-12,1e-12,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
4,83,127,Bi,4,,347.95,0.04,,3-,1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
5,83,127,Bi,5,,433.48,0.12,,7-,1.0,57.5,,10.0,ns,5.75e-08,1e-09,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
6,83,127,Bi,6,,439.24,0.04,,5-,1.0,38.0,,1.0,ns,3.8e-08,1e-09,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
7,83,127,Bi,7,,502.84,0.04,,4-,1.0,1.4,LT,,ns,1.4e-09,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
8,83,127,Bi,8,,550.04,0.04,,6-,1.0,1.4,LT,,ns,1.4e-09,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
9,83,127,Bi,9,,563.16,0.05,,(1-),1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
10,83,127,Bi,10,,582.54,0.12,,8-,1.0,1.7,LT,,ps,1.7e-12,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
11,83,127,Bi,11,,669.0,0.5,,10-,1.0,100.0,,18.0,ps,1e-10,1.8e-11,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
12,83,127,Bi,12,,916.11,0.13,,8-,2.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
13,83,127,Bi,13,,971.92,0.05,,(2-),1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
14,83,127,Bi,14,,993.72,0.05,,(3+),1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
15,83,127,Bi,15,,1164.64,0.06,,(1-),2.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
16,83,127,Bi,16,,1175.33,0.05,,(2-),2.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
17,83,127,Bi,17,,1184.15,0.12,,(8-),1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
18,83,127,Bi,18,,1197.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
19,83,127,Bi,19,,1208.41,0.12,,(6-),1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
20,83,127,Bi,20,,1248.04,0.06,,(4-),1.0,,,,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
