,energy,unc_en,intensity,unc_i,daughter_level_hl,daughter_level_energy,hindrance_factor,unc_hf,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,5558,4,0.18083,0.0025010679718872,,323.7,90,9,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,A,2.14,0.01,5988,3,81,128,Tl,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
1,5875,4,1.95917,0.0094527954066508,,0.0,264,26,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,A,2.14,0.01,5988,3,81,128,Tl,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
