,z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl.1,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
0,83,130,Bi,0,,0.0,,,9/2-,1.0,45.59,,6.0,m,2735.4,3.6,B-,97.86,0.01,A,2.14,0.01,,,,,3.699,0.007,-0.83,0.05,1-Jan-2022,M. S. Basunia,2024-04-27
1,83,130,Bi,1,,257.86,0.04,,7/2-,1.0,,,,,,,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
2,83,130,Bi,2,,593.13,0.03,,(5/2 7/2 9/2)-,1.0,,,,,,,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
3,83,130,Bi,3,,758.9,0.1,,(5/2- 13/2-),1.0,,,,,,,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
4,83,130,Bi,4,,874.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
5,83,130,Bi,5,,977.8,0.14,,,,,,,,,,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
6,83,130,Bi,6,,982.89,0.1,,,,,,,,,,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
7,83,130,Bi,7,,1050.0,,,,,,,,,,,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
8,83,130,Bi,8,,1142.42,0.09,,,,,,,,,,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
9,83,130,Bi,9,,1149.34,0.1,,,,,,,,,,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
10,83,130,Bi,10,,1171.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
11,83,130,Bi,11,,1202.14,0.12,,,,,,,,,,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
12,83,130,Bi,12,,1222.34,0.12,,,,,,,,,,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
13,83,130,Bi,13,,1287.24,0.12,,,,,,,,,,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
14,83,130,Bi,14,,1295.55,0.11,,,,,,,,,,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
15,83,130,Bi,15,,1343.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
16,83,130,Bi,16,,1353.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
17,83,130,Bi,17,,1445.14,0.1,,,,,,,,,,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
18,83,130,Bi,18,,1495.26,0.11,,,,,,,,,,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
19,83,130,Bi,19,,1543.37,0.11,,,,,,,,,,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
20,83,130,Bi,20,,1592.74,0.22,,,,,,,,,,,,,,,,,,,,,,,,1-Jan-2022,M. S. Basunia,2024-04-27
