,energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,10.277,,0.014733153492,0.0014431835215711,AU,L,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,A,2.14,0.01,5988,3,81,128,Tl,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
1,11.178,,2.06223059000901,0.1515379796675244,AU,L,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
2,33.238,,0.0002749952449868,4.53215762796e-05,AU,KLX,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,A,2.14,0.01,5988,3,81,128,Tl,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
3,36.004,,0.0418092141835108,0.0059363506111725,AU,KLX,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
4,42.719,,0.000809449,0.0001328276373387,AU,K,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,A,2.14,0.01,5988,3,81,128,Tl,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
5,46.478,,0.12183234665,0.0172010395786493,AU,K,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
6,57.524,,0.0004963813086404,8.14932680713e-05,AU,KLL,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,A,2.14,0.01,5988,3,81,128,Tl,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
7,62.353,,0.0741298123821113,0.0104727911466128,AU,KLL,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
8,81.777,,3.80724463727e-05,6.3368580833e-06,AU,KXY,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,A,2.14,0.01,5988,3,81,128,Tl,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
9,88.87,,0.0058933200843778,0.0008484090100982,AU,KXY,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
10,54.554,,0.0045743,0.0003731899248372,CE,K,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
11,130.723,,0.0126799,0.0010367347201671,CE,L,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
12,143.499,,0.00337187,0.0002757140112507,CE,M,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
13,146.666,,0.0008642,7.06133585095e-05,CE,N,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
14,147.479,,0.000165241,1.35198491115e-05,CE,O,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
15,199.694,,0.10894,0.0377673205297913,CE,K,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
16,238.164,,0.021877,0.0027007467485863,CE,K,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,A,2.14,0.01,5988,3,81,128,Tl,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
17,275.863,,0.026397,0.0029759880712126,CE,L,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
18,288.639,,0.0064107,0.0005582829479753,CE,M,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
19,291.806,,0.00165086,0.0001459053186145,CE,N,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
20,292.619,,0.0003352,3.412550952e-05,CE,O,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
21,308.35,,0.005511,0.0002693533924048,CE,L,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,A,2.14,0.01,5988,3,81,128,Tl,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
22,309.694,,3.49e-06,1.0481932073e-06,CE,K,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
23,319.99,,0.001336,5.55518676553e-05,CE,M,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,A,2.14,0.01,5988,3,81,128,Tl,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
24,322.848,,0.00033734,1.46701465568e-05,CE,N,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,A,2.14,0.01,5988,3,81,128,Tl,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
25,323.561,,6.2959e-05,3.0559911649e-06,CE,O,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,A,2.14,0.01,5988,3,81,128,Tl,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
26,347.344,,3.367,0.2860839212538866,CE,K,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
27,385.863,,1.515e-06,4.550321417e-07,CE,L,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
28,398.639,,3.87e-07,1.162549353e-07,CE,M,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
29,401.806,,9.93e-08,2.98228788e-08,CE,N,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
30,402.619,,1.961e-08,5.8896594e-09,CE,O,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
31,423.513,,0.60606,0.0365607713266555,CE,L,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
32,436.289,,0.143227,0.0078483205846856,CE,M,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
33,439.456,,0.036778,0.0020913727549148,CE,N,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
34,440.269,,0.0076923,0.0004442887011842,CE,O,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
35,481.794,,0.00011,8.26801064343e-05,CE,K,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
36,557.963,,2.25e-05,1.3453624047e-05,CE,L,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
37,570.739,,5.25e-06,2.9e-06,CE,M,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
38,573.906,,1.325e-06,7.638062581e-07,CE,N,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
