,energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,42.11,,,,,,,,,,,,,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
1,47.91,,,,,,,,,,,,,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
2,48.56,,,,,,,,,,,,,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
3,52.91,,,,,,,,,,,,,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
4,56.72,,,,,,,,,,,,,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
5,115.183,0.005,0.596448,0.0092130629000349,8e-12,115.183,3633.0,0.0,M1,,,6.8,,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
6,123.5,,,,1e-12,238.632,8e-12,115.183,,,,,,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
7,164.2,,,,,,,,,,,,,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
8,176.68,0.05,0.05232,0.0061228437837331,1e-11,415.272,1e-12,238.632,M1,,,2.02,,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
9,238.632,0.002,43.6,0.5307178534777213,1e-12,238.632,3633.0,0.0,M1,,,0.872,,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
10,300.087,0.01,3.30052,0.0429924272401547,1e-11,415.272,8e-12,115.183,M1,,,0.464,,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
11,415.2,,0.01308,0.0021833002542023,1e-11,415.272,3633.0,0.0,(M1),,,0.192,,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
12,12.904,,13.675041642107743,0.5935201393942592,,,,,,,,,,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
13,74.815,,10.027299973093202,0.1775554060852978,,,,,,,,,,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
14,77.108,,16.776476448206797,0.2886577667150119,,,,,,,,,,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
15,87.388,,5.746598313908116,0.1300738981555566,,,,,,,,,,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
16,88.458,,7.505057397964,0.167428922776184,,,,,,,,,,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
17,89.784,,1.7584590840558836,0.0490900478007099,,,,,,,,,,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
