,energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,10.872,,21.29948941187625,0.6387899210445828,AU,L,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
1,35.066,,0.43792477036875,0.0496267975851976,AU,KLX,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
2,45.201,,1.281242756736,0.1438893091587058,AU,K,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
3,60.712,,0.782008518515625,0.0879123057422509,AU,KLL,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
4,86.461,,0.061309467851625,0.0071038004885609,AU,KXY,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
5,24.649,,3.29835744,0.06980346929502,CE,K,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
6,86.146,,0.0860664,0.0101437089378589,CE,K,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
7,98.787,,0.579747456,0.0122442152561908,CE,L,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
8,111.176,,0.136586592,0.0031848427333405,CE,M,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
9,114.237,,0.034892208,0.0007606839438809,CE,N,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
10,115.016,,0.00713351808,0.0001497418705529,CE,O,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
11,148.098,,30.956,0.5762651576349207,CE,K,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
12,160.284,,0.01501584,0.0017696743630125,CE,L,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
13,172.673,,0.003526368,0.0004159830444575,CE,M,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
14,175.734,,0.00090252,0.0001064258955142,CE,N,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
15,176.513,,0.0001841664,2.17105927585e-05,CE,O,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
16,209.553,,1.24759656,0.0256176312658606,CE,K,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
17,222.236,,5.37152,0.1021481049019784,CE,L,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
18,234.625,,1.2644,0.023260070314597,CE,M,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
19,237.686,,0.323076,0.0062021859463953,CE,N,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
20,238.465,,0.0660104,0.0012512744967121,CE,O,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
21,283.691,,0.215523956,0.0043330079511803,CE,L,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
22,296.08,,0.050662982,0.000981200635454,CE,M,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
23,299.141,,0.0129380384,0.0002600361958915,CE,N,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
24,299.92,,0.00264701704,5.25120899269e-05,CE,O,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
25,324.666,,0.002056176,0.0003444190138305,CE,K,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
26,398.804,,0.000351852,5.89633612678e-05,CE,L,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
27,411.193,,8.26656e-05,1.38485823158e-05,CE,M,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
28,414.254,,2.115036e-05,3.5431912495e-06,CE,N,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
29,415.033,,4.3164e-06,7.234512284e-07,CE,O,82,130,Pb,,0,,0+,10.622,,7,h,38239.2,25.2,B-,100,,569.0,18,83,129,Bi,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
