,z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl.1,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
0,82,130,Pb,0,,0.0,,,0+,1.0,10.622,,7.0,h,38239.2,25.2,B-,100.0,,,,,,,,,,,,,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
1,82,130,Pb,1,,804.9,0.2,,(2+),1.0,,,,,,,,,,,,,,,,,,,,,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
2,82,130,Pb,2,,1119.9,1.0,,(4+),1.0,,,,,,,,,,,,,,,,,,,,,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
3,82,130,Pb,3,,1276.9,1.4,,(6+),1.0,,,,,,,,,,,,,,,,,,,,,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
4,82,130,Pb,4,,1335.0,10.0,,(8+),1.0,6.0,,8.0,us,6e-06,8e-07,,,,,,,,,,,,,,,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
5,82,130,Pb,5,,1820.0,10.0,,(3-),1.0,,,,,,,,,,,,,,,,,,,,,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
6,82,130,Pb,6,,2249.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
7,82,130,Pb,7,,2287.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
8,82,130,Pb,8,,2488.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
9,82,130,Pb,9,,2616.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
10,82,130,Pb,10,,3067.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
11,82,130,Pb,11,,3140.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
12,82,130,Pb,12,,3174.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
13,82,130,Pb,13,,3256.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
14,82,130,Pb,14,,3285.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
15,82,130,Pb,15,,3526.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
16,82,130,Pb,16,,3716.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
17,82,130,Pb,17,,3844.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
18,82,130,Pb,18,,4093.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2020,K. Auranen and E.A. McCutchan,2024-04-27
