,energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,44.915,,,,2.06e-10,44.916,1.4099634525447706e+17,0.0,E2,,,,,92,146,U,,2557.9,0.5,0+,280.0,,6,ns,2.8e-07,6e-09,IT,97.4,0.4,,,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
1,49.55,0.06,0.064,0.008,3.7e-10,49.55,,0.0,E2,,,326.4,,92,146,U,,0.0,,0+,4468000000.0,,6,Y,1.4099634525447706e+17,189341555847552.0,A,100.0,,4269.9,21.0,90,144,Th,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
2,113.5,0.1,0.0102,0.0015,,163.0,3.7e-10,49.55,[E2],,,6.63,,92,146,U,,0.0,,0+,4468000000.0,,6,Y,1.4099634525447706e+17,189341555847552.0,A,100.0,,4269.9,21.0,90,144,Th,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
3,635.18,0.03,,,,680.11,2.06e-10,44.916,[E1],,,,,92,146,U,,2557.9,0.5,0+,280.0,,6,ns,2.8e-07,6e-09,IT,97.4,0.4,,,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
4,680.1,0.3,,,,680.11,1.4099634525447706e+17,0.0,[E1],,,,,92,146,U,,2557.9,0.5,0+,280.0,,6,ns,2.8e-07,6e-09,IT,97.4,0.4,,,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
5,1879.0,,32.0,10.0,2.8e-07,2557.9,,680.11,[E1],,,,,92,146,U,,2557.9,0.5,0+,280.0,,6,ns,2.8e-07,6e-09,IT,97.4,0.4,,,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
6,2512.7,0.5,65.0,16.0,2.8e-07,2557.9,2.06e-10,44.916,[E2],,,,,92,146,U,,2557.9,0.5,0+,280.0,,6,ns,2.8e-07,6e-09,IT,97.4,0.4,,,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
7,2558.0,2.0,,,2.8e-07,2557.9,1.4099634525447706e+17,0.0,E0,,,,,92,146,U,,2557.9,0.5,0+,280.0,,6,ns,2.8e-07,6e-09,IT,97.4,0.4,,,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
8,15.784,,7.3226196218728,0.9589568838248274,,,,,,,,,,92,146,U,,0.0,,0+,4468000000.0,,6,Y,1.4099634525447706e+17,189341555847552.0,A,100.0,,4269.9,21.0,90,144,Th,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
9,16.678,,0.068222152,0.0118277578244092,,,,,,,,,,92,146,U,,2557.9,0.5,0+,280.0,,6,ns,2.8e-07,6e-09,IT,97.4,0.4,,,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
10,89.954,,0.0006915678930565,0.0001022670478477,,,,,,,,,,92,146,U,,0.0,,0+,4468000000.0,,6,Y,1.4099634525447706e+17,189341555847552.0,A,100.0,,4269.9,21.0,90,144,Th,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
11,93.347,,0.0011186798658306,0.0001653652539396,,,,,,,,,,92,146,U,,0.0,,0+,4468000000.0,,6,Y,1.4099634525447706e+17,189341555847552.0,A,100.0,,4269.9,21.0,90,144,Th,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
12,94.657,,0.0404045344410152,0.0081525117316278,,,,,,,,,,92,146,U,,2557.9,0.5,0+,280.0,,6,ns,2.8e-07,6e-09,IT,97.4,0.4,,,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
13,98.439,,0.0646783006899555,0.0130477157814795,,,,,,,,,,92,146,U,,2557.9,0.5,0+,280.0,,6,ns,2.8e-07,6e-09,IT,97.4,0.4,,,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
14,105.566,,0.000398064952216,5.91069310548e-05,,,,,,,,,,92,146,U,,0.0,,0+,4468000000.0,,6,Y,1.4099634525447706e+17,189341555847552.0,A,100.0,,4269.9,21.0,90,144,Th,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
15,106.894,,0.0005322128411128,7.90008989774e-05,,,,,,,,,,92,146,U,,0.0,,0+,4468000000.0,,6,Y,1.4099634525447706e+17,189341555847552.0,A,100.0,,4269.9,21.0,90,144,Th,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
16,108.58,,0.0001341478888968,2.00182261572e-05,,,,,,,,,,92,146,U,,0.0,,0+,4468000000.0,,6,Y,1.4099634525447706e+17,189341555847552.0,A,100.0,,4269.9,21.0,90,144,Th,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
17,111.238,,0.0233343404389189,0.0047242121059934,,,,,,,,,,92,146,U,,2557.9,0.5,0+,280.0,,6,ns,2.8e-07,6e-09,IT,97.4,0.4,,,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
18,112.645,,0.0313146848690292,0.0063388190130178,,,,,,,,,,92,146,U,,2557.9,0.5,0+,280.0,,6,ns,2.8e-07,6e-09,IT,97.4,0.4,,,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
19,114.446,,0.0079803444301102,0.0016198876177793,,,,,,,,,,92,146,U,,2557.9,0.5,0+,280.0,,6,ns,2.8e-07,6e-09,IT,97.4,0.4,,,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
