,z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,92,146,U,1,44.916,0.013,2+,0.0,0.0,,0+,0,44.915,0.013,100.0,,E2,,,,,281.0,,,,,,609.0,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
1,92,146,U,2,148.38,0.03,4+,1.0,44.916,0.013,2+,0,103.5,0.04,100.0,,[E2],,,,,,,,,,,11.6,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
2,92,146,U,3,307.18,0.08,6+,2.0,148.38,0.03,4+,0,159.018,0.016,100.0,,[E2],,,,,,,,,,,1.871,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
3,92,146,U,4,518.1,0.3,8+,3.0,307.18,0.08,6+,0,210.6,0.4,100.0,,[E2],,,,,410.0,,,,,,0.626,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
4,92,146,U,5,680.11,0.04,1-,1.0,44.916,0.013,2+,0,635.3,0.3,100.0,2.0,[E1],,,0.011,,,,,,,,0.02,0.004,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
5,92,146,U,5,680.11,0.04,1-,0.0,0.0,,0+,1,680.2,0.5,79.0,4.0,[E1],,,0.007,,,,,,,,0.02,0.005,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
6,92,146,U,6,731.93,0.03,3-,5.0,680.11,0.04,1-,0,51.8,,,,,,,,,,,,,,,,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
7,92,146,U,6,731.93,0.03,3-,2.0,148.38,0.03,4+,1,583.55,0.03,81.4,1.6,E1,,,,,,,,,,,0.01003,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
8,92,146,U,6,731.93,0.03,3-,1.0,44.916,0.013,2+,2,686.99,0.03,100.0,2.0,[E1],,,,,,,,,,,,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
9,92,146,U,7,775.9,0.4,10+,4.0,518.1,0.3,8+,0,257.8,0.4,100.0,,[E2],,,,,480.0,,,,,,0.313,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
10,92,146,U,8,826.64,0.11,5-,3.0,307.18,0.08,6+,0,519.46,0.08,50.0,3.0,[E1],,,,,,,,,,,,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
11,92,146,U,8,826.64,0.11,5-,2.0,148.38,0.03,4+,1,678.3,0.3,100.0,6.0,[E1],,,,,,,,,,,,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
12,92,146,U,9,927.21,0.19,0+,1.0,44.916,0.013,2+,0,882.3,0.6,100.0,,[E2],,,,,,,,,,,,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
13,92,146,U,10,930.55,0.09,(1-),5.0,680.11,0.04,1-,0,251.2,0.7,13.1,1.4,,,,,,,,,,,,,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
14,92,146,U,10,930.55,0.09,(1-),1.0,44.916,0.013,2+,1,885.46,0.1,100.0,4.0,[E1],,,,,,,,,,,0.00465,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
15,92,146,U,10,930.55,0.09,(1-),0.0,0.0,,0+,2,931.1,0.2,25.2,1.3,[E1],,,,,,,,,,,0.00426,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
16,92,146,U,11,950.12,0.2,2-,6.0,731.93,0.03,3-,0,218.1,0.3,53.0,6.0,,,,,,,,,,,,,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
17,92,146,U,11,950.12,0.2,2-,5.0,680.11,0.04,1-,1,270.1,0.4,48.0,8.0,,,,,,,,,,,,,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
18,92,146,U,11,950.12,0.2,2-,1.0,44.916,0.013,2+,2,905.5,0.5,100.0,6.0,[E1],,,,,,,,,,,0.00447,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
19,92,146,U,12,966.13,0.04,2+,6.0,731.93,0.03,3-,0,234.5,1.0,13.9,1.4,[E1],,,0.00035,,,,,,,,0.0689,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
20,92,146,U,12,966.13,0.04,2+,5.0,680.11,0.04,1-,1,286.3,1.0,8.1,0.7,[E1],,,0.00011,,,,,,,,0.0438,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
21,92,146,U,12,966.13,0.04,2+,2.0,148.38,0.03,4+,2,818.06,0.13,100.0,4.0,[E2],,,,,3.3,,,,,,0.0166,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
22,92,146,U,12,966.13,0.04,2+,1.0,44.916,0.013,2+,3,921.19,0.03,60.0,3.0,E2+M1+E0,,,,,1.0,,,,,,0.23,0.04,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
23,92,146,U,12,966.13,0.04,2+,0.0,0.0,,0+,4,966.9,0.3,27.3,1.4,[E2],,,,,0.38,,,,,,0.012,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
24,92,146,U,13,966.31,0.21,7-,4.0,518.1,0.3,8+,0,449.0,,,,,,,,,,,,,,,,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
25,92,146,U,13,966.31,0.21,7-,3.0,307.18,0.08,6+,1,659.1,0.2,100.0,14.0,,,,,,,,,,,,,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
26,92,146,U,14,997.23,0.24,0+,1.0,44.916,0.013,2+,0,952.06,0.05,,,,,,,,,,,,,,,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
27,92,146,U,14,997.23,0.24,0+,0.0,0.0,,0+,1,997.23,0.24,,,E0,,,,,,,,,,,,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
28,92,146,U,15,997.58,0.07,3-,10.0,930.55,0.09,(1-),0,67.1,,,,,,,,,,,,,,,,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
29,92,146,U,15,997.58,0.07,3-,5.0,680.11,0.04,1-,1,318.0,1.0,8.0,0.4,[E2],,,,,2.8,,,,,,0.1611,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
30,92,146,U,15,997.58,0.07,3-,2.0,148.38,0.03,4+,2,849.1,0.4,100.0,3.0,E1,,,,,,,,,,,0.00502,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
31,92,146,U,15,997.58,0.07,3-,1.0,44.916,0.013,2+,3,952.65,0.07,56.8,1.3,[E1],,,,,,,,,,,0.00409,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
32,92,146,U,16,1028.0,,4-,11.0,950.12,0.2,2-,0,78.1,0.4,64.0,42.0,,,,,,,,,,,,,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
33,92,146,U,16,1028.0,,4-,6.0,731.93,0.03,3-,1,295.86,0.06,190.0,,,,,,,,,,,,,,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
34,92,146,U,16,1028.0,,4-,2.0,148.38,0.03,4+,2,879.63,0.11,100.0,6.0,,,,,,,,,,,,,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
35,92,146,U,17,1037.25,0.07,2+,6.0,731.93,0.03,3-,0,305.5,0.6,11.8,0.5,E1,,,0.0002,,,,,,,,0.0379,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
36,92,146,U,17,1037.25,0.07,2+,5.0,680.11,0.04,1-,1,357.5,0.6,9.5,0.4,E1,,,0.0001,,,,,,,,0.027,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
37,92,146,U,17,1037.25,0.07,2+,2.0,148.38,0.03,4+,2,888.9,0.3,71.7,1.5,E2,,,,,2.28,,,,,,0.0141,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
38,92,146,U,17,1037.25,0.07,2+,1.0,44.916,0.013,2+,3,992.32,0.07,72.9,1.5,E2+M1+E0,,,,,1.23,,0.00034,,,,0.78,0.04,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
39,92,146,U,17,1037.25,0.07,2+,0.0,0.0,,0+,4,1037.3,0.2,100.0,2.1,E2,,,,,1.47,,,,,,0.0105,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
40,92,146,U,18,1056.38,0.21,4+,3.0,307.18,0.08,6+,0,749.2,0.2,100.0,,E2,,,,,,,,,,,0.01978,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
41,92,146,U,18,1056.38,0.21,4+,2.0,148.38,0.03,4+,1,908.0,,41.0,,,,,,,,,,,,,,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
42,92,146,U,19,1059.66,0.17,(3+),2.0,148.38,0.03,4+,0,911.3,0.2,,,,,,,,,,,,,,,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
43,92,146,U,19,1059.66,0.17,(3+),1.0,44.916,0.013,2+,1,1015.0,,,,,,,,,,,,,,,,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
44,92,146,U,20,1060.27,0.14,2+,2.0,148.38,0.03,4+,0,911.9,0.4,3.57,0.2,E2,,,,,0.33,,,,,,0.0134,,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
