,energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,13.113,,8.0610350459272,1.047936427370773,AU,L,92,146,U,,0.0,,0+,4468000000.0,,6,Y,1.4099634525447706e+17,189341555847552.0,A,100.0,,4269.9,21.0,90,144,Th,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
1,13.813,,0.068222152,0.0118277578244092,AU,L,92,146,U,,2557.9,0.5,0+,280.0,,6,ns,2.8e-07,6e-09,IT,97.4,0.4,,,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
2,41.995,,2.63165117056e-05,5.1758371238e-06,AU,KLX,92,146,U,,0.0,,0+,4468000000.0,,6,Y,1.4099634525447706e+17,189341555847552.0,A,100.0,,4269.9,21.0,90,144,Th,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
3,44.148,,0.0014922923076923,0.0003617357221823,AU,KLX,92,146,U,,2557.9,0.5,0+,280.0,,6,ns,2.8e-07,6e-09,IT,97.4,0.4,,,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
4,54.687,,7.49394e-05,1.46987517663e-05,AU,K,92,146,U,,0.0,,0+,4468000000.0,,6,Y,1.4099634525447706e+17,189341555847552.0,A,100.0,,4269.9,21.0,90,144,Th,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
5,57.653,,0.00421848,0.0010197870776765,AU,K,92,146,U,,2557.9,0.5,0+,280.0,,6,ns,2.8e-07,6e-09,IT,97.4,0.4,,,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
6,72.872,,4.47559722885e-05,8.7813571001e-06,AU,KLL,92,146,U,,0.0,,0+,4468000000.0,,6,Y,1.4099634525447706e+17,189341555847552.0,A,100.0,,4269.9,21.0,90,144,Th,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
7,76.677,,0.0025038461538461,0.0006054834416823,AU,KLL,92,146,U,,2557.9,0.5,0+,280.0,,6,ns,2.8e-07,6e-09,IT,97.4,0.4,,,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
8,104.327,,3.8669160057e-06,7.66275127e-07,AU,KXY,92,146,U,,0.0,,0+,4468000000.0,,6,Y,1.4099634525447706e+17,189341555847552.0,A,100.0,,4269.9,21.0,90,144,Th,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
9,109.905,,0.0002223415384615,5.42220767411e-05,AU,KXY,92,146,U,,2557.9,0.5,0+,280.0,,6,ns,2.8e-07,6e-09,IT,97.4,0.4,,,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
10,3.85000000000001,,0.0024174,0.0003571073217689,CE,K,92,146,U,,0.0,,0+,4468000000.0,,6,Y,1.4099634525447706e+17,189341555847552.0,A,100.0,,4269.9,21.0,90,144,Th,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
11,29.075,,15.3344,1.9287847027023413,CE,L,92,146,U,,0.0,,0+,4468000000.0,,6,Y,1.4099634525447706e+17,189341555847552.0,A,100.0,,4269.9,21.0,90,144,Th,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
12,44.365,,4.1792,0.5256662816630338,CE,M,92,146,U,,0.0,,0+,4468000000.0,,6,Y,1.4099634525447706e+17,189341555847552.0,A,100.0,,4269.9,21.0,90,144,Th,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
13,48.217,,1.10336,0.1389201785198968,CE,N,92,146,U,,0.0,,0+,4468000000.0,,6,Y,1.4099634525447706e+17,189341555847552.0,A,100.0,,4269.9,21.0,90,144,Th,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
14,49.257,,0.24512,0.030879689117606,CE,O,92,146,U,,0.0,,0+,4468000000.0,,6,Y,1.4099634525447706e+17,189341555847552.0,A,100.0,,4269.9,21.0,90,144,Th,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
15,93.025,,0.047328,0.0069914682405388,CE,L,92,146,U,,0.0,,0+,4468000000.0,,6,Y,1.4099634525447706e+17,189341555847552.0,A,100.0,,4269.9,21.0,90,144,Th,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
16,108.315,,0.013056,0.0019286808939417,CE,M,92,146,U,,0.0,,0+,4468000000.0,,6,Y,1.4099634525447706e+17,189341555847552.0,A,100.0,,4269.9,21.0,90,144,Th,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
17,112.167,,0.004845,0.0007157214254862,CE,N+,92,146,U,,0.0,,0+,4468000000.0,,6,Y,1.4099634525447706e+17,189341555847552.0,A,100.0,,4269.9,21.0,90,144,Th,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
18,112.167,,0.0034374,0.0005080661866331,CE,N,92,146,U,,0.0,,0+,4468000000.0,,6,Y,1.4099634525447706e+17,189341555847552.0,A,100.0,,4269.9,21.0,90,144,Th,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
19,113.207,,0.00076704,0.0001133566425049,CE,O,92,146,U,,0.0,,0+,4468000000.0,,6,Y,1.4099634525447706e+17,189341555847552.0,A,100.0,,4269.9,21.0,90,144,Th,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
20,1763.39,,0.034016,0.0106408317344087,CE,K,92,146,U,,2557.9,0.5,0+,280.0,,6,ns,2.8e-07,6e-09,IT,97.4,0.4,,,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
21,1857.238,,0.0055552,0.0017376979714553,CE,L,92,146,U,,2557.9,0.5,0+,280.0,,6,ns,2.8e-07,6e-09,IT,97.4,0.4,,,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
22,1873.447,,0.001312,0.0004104493147758,CE,M,92,146,U,,2557.9,0.5,0+,280.0,,6,ns,2.8e-07,6e-09,IT,97.4,0.4,,,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
23,1877.554,,0.00035168,0.0001100047726237,CE,N,92,146,U,,2557.9,0.5,0+,280.0,,6,ns,2.8e-07,6e-09,IT,97.4,0.4,,,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-04-27
