,energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,12.443,,9.373963924467732,0.8337762061704908,AU,L,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
1,39.928,,0.0001662262984216,2.39246811669e-05,AU,KLX,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
2,51.843,,0.0004778287107744,6.84125055862e-05,AU,K,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
3,69.234,,0.0002875887515945,4.12003471809e-05,AU,KLL,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
4,98.976,,2.40136607581e-05,3.5032409373e-06,AU,KXY,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
5,6.08,,1.751946e-05,1.8287512015e-06,CE,K,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
6,20.88,,8.71024e-08,4.38720987e-08,CE,K,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
7,39.952,,0.01365924,0.0010402339195229,CE,K,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
8,48.435,,17.028196,1.4139336648537744,CE,L,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
9,62.845,,4.596106,0.3816369626375231,CE,M,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
10,66.458,,1.205536,0.0998125274133462,CE,N,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
11,66.458,,1.657612,0.1376395602955001,CE,N+,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
12,67.419,,0.25542294,0.0211785420819965,CE,O,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
13,82.133,,0.000755682,5.77439523749e-05,CE,K,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
14,90.763,,3.879309e-06,4.050496022e-07,CE,L,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
15,101.18,,7.937691e-07,1.929939089e-07,CE,K,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
16,105.173,,9.337753e-07,9.75248597e-08,CE,M,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
