,energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,67.672,0.002,0.37673,0.03083388558064,6.3e-10,67.67,,0.0,E2,,,61.9,,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
1,67.81,0.2,,,,321.54,,253.73,,,,,,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
2,110.0,0.1,5.959e-05,6.1671792579e-06,,321.54,1.7e-10,211.54,[E1],,,0.388,,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
3,124.8,0.2,2.828e-07,1.423945223e-07,,446.3,,321.54,[E2],,,3.81,,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
4,143.872,0.004,0.048783,0.0036518061284794,1.7e-10,211.54,6.3e-10,67.67,E2,,,2.11,,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
5,186.053,0.004,0.008787,0.0006600757532283,,253.73,6.3e-10,67.67,E1,,,0.108,,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
6,205.1,0.5,5.151e-06,1.2500319995e-06,,416.5,1.7e-10,211.54,[E2],,,0.545,,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
7,235.0,0.1,8.383e-06,1.8849742703e-06,,446.3,1.7e-10,211.54,[E1],,,0.0623,,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
8,253.729,0.01,0.01111,0.0008310385069297,,253.73,,0.0,E1,,,0.052,,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
9,253.8,0.1,0.0008484,0.000103937336891,,321.54,6.3e-10,67.67,[E1],,,0.0519,,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
10,551.8,0.5,5.454e-07,8.70540062e-08,,873.7,,321.54,,,,,,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
11,570.5,0.3,3.333e-06,5.424287971e-07,,824.6,,253.73,,,,,,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
12,620.0,0.5,7.979e-07,1.301391562e-07,,873.7,,253.73,,,,,,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
13,14.92,,7.731809660327399,0.7094056020171331,,,,,,,,,,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
14,85.432,,0.0042581319120655,0.0002986615825371,,,,,,,,,,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
15,88.471,,0.0069554588566898,0.0004870221377401,,,,,,,,,,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
16,100.119,,0.0024403070272366,0.0001743779671691,,,,,,,,,,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
17,101.37,,0.0032407277321702,0.000231252270071,,,,,,,,,,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
18,102.948,,0.0008004207049336,5.84829617373e-05,,,,,,,,,,90,140,Th,,0,,0+,75400.0,,3,Y,2379392218484.237,9467077792.3776,A,100,,4770.0,15,88,138,Ra,1-Feb-1996,Y. A. AKOVALI,2024-04-27
