,energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
42,53.078,,0.0018788,0.0006838939099012,CE,M,86,135,Rn,,0,,7/2+,25,,2,m,1500,120,B-,78,1,1194,7,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27
43,54.863,,0.0544,0.0438251069593674,CE,L,86,135,Rn,,0,,7/2+,25,,2,m,1500,120,B-,78,1,1194,7,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27
44,55.223,,0.10192,0.0057126176136688,CE,L,86,135,Rn,,0,,7/2+,25,,2,m,1500,120,B-,78,1,1194,7,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27
45,56.13,,0.744,0.1568183662713012,CE,K,86,135,Rn,,0,,7/2+,25,,2,m,1500,120,B-,78,1,1194,7,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27
46,56.263,,1.46124,,CE,L,86,135,Rn,,0,,7/2+,25,,2,m,1500,120,B-,78,1,1194,7,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27
47,56.577,,0.0005962,0.0002170788796728,CE,N+,86,135,Rn,,0,,7/2+,25,,2,m,1500,120,B-,78,1,1194,7,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27
48,56.577,,0.0004818,0.0001754208653495,CE,N,86,135,Rn,,0,,7/2+,25,,2,m,1500,120,B-,78,1,1194,7,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27
49,57.499,,0.00010032,3.65224314634e-05,CE,O,86,135,Rn,,0,,7/2+,25,,2,m,1500,120,B-,78,1,1194,7,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27
50,58.298,,0.29596,0.043357298116926,CE,M,86,135,Rn,,0,,7/2+,25,,2,m,1500,120,B-,78,1,1194,7,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27
51,59.588,,1.2364,0.2447555515202872,CE,M,86,135,Rn,,0,,7/2+,25,,2,m,1500,120,B-,78,1,1194,7,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27
