,energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,74.4,0.1,0.00039204,0.0001430008461513,,290.32,,215.985,[E2],,,38.5,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2024-04-27
1,84.373,0.003,1.188,0.0389525873851789,7.48e-10,84.373,313796.16,0.0,E2,,,21.2,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2024-04-27
2,131.613,0.004,0.127116,0.0040509959269295,,215.985,7.48e-10,84.373,E1,,,0.247,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2024-04-27
3,142.0,0.5,1.3068e-06,4.766694871e-07,,432.89,,290.32,[E2],,,2.18,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2024-04-27
4,166.41,0.004,0.1008612,0.0032194401563004,1.81e-10,250.783,7.48e-10,84.373,E2,,,1.164,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2024-04-27
5,182.2,0.2,5.1084e-06,1.7879872594e-06,,432.89,1.81e-10,250.783,[E1],,,0.1127,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2024-04-27
6,205.93,0.05,0.0191268,0.0008077640497075,,290.32,7.48e-10,84.373,E1,,,0.0842,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2024-04-27
7,215.983,0.005,0.2468664,0.0076640688305886,,215.985,313796.16,0.0,E1,,,0.0752,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2024-04-27
8,228.5,0.2,1.782e-05,3.600304987e-06,,479.28,1.81e-10,250.783,[E2],,,0.366,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2024-04-27
9,700.5,0.5,2.97e-06,8.5e-08,,916.39,,215.985,[E1],,,0.00611,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2024-04-27
10,742.2,0.5,1.4256e-06,4.76948299e-07,,992.5,1.81e-10,250.783,[E2],,,0.01624,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2024-04-27
