,z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl.1,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
0,90,138,Th,0,,0.0,,,0+,1.0,1.9116,,16.0,Y,60324219.69303007,50491.0815593472,A,100.0,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
1,90,138,Th,1,,57.773,0.003,,2+,1.0,0.406,,7.0,ns,4.06e-10,7e-12,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
2,90,138,Th,2,,186.838,0.003,,4+,1.0,0.164,,4.0,ns,1.64e-10,4e-12,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
3,90,138,Th,3,,328.019,0.003,,1-,1.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
4,90,138,Th,4,,378.195,0.012,,6+,1.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
5,90,138,Th,5,,396.094,0.004,,3-,1.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
6,90,138,Th,6,,519.208,0.005,,5-,1.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
7,90,138,Th,7,,622.5,0.3,,8+,1.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
8,90,138,Th,8,,695.45,0.15,,7-,1.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
9,90,138,Th,9,,831.842,0.01,,0+,2.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
10,90,138,Th,10,,874.535,0.016,,2+,2.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
11,90,138,Th,11,,911.8,0.3,,(10+),1.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
12,90,138,Th,12,,920.77,0.22,,9-,1.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
13,90,138,Th,13,,938.61,0.07,,0+,3.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
14,90,138,Th,14,,944.205,0.012,,1-,2.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
15,90,138,Th,15,,968.381,0.022,,2-,1.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
16,90,138,Th,16,,968.451,0.024,,4+,2.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
17,90,138,Th,17,,968.984,0.004,,2+,3.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
18,90,138,Th,18,,979.522,0.013,,2+,4.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
19,90,138,Th,19,,1016.386,0.016,,3-,2.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
20,90,138,Th,20,,1022.542,0.006,,(3)+,1.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
21,90,138,Th,21,,1059.928,0.022,,4-,1.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
22,90,138,Th,22,,1074.8,0.06,,4+,3.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
23,90,138,Th,23,,1091.048,0.011,,4+,4.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
24,90,138,Th,24,,1105.38,0.15,,6+,2.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
25,90,138,Th,25,,1119.7,1.0,,0+,4.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
26,90,138,Th,26,,1122.959,0.005,,2-,2.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
27,90,138,Th,27,,1143.16,0.1,,5-,2.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
28,90,138,Th,28,,1153.487,0.009,,2+,5.0,0.29,,2.0,ns,2.9e-10,2e-11,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
29,90,138,Th,29,,1160.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
30,90,138,Th,30,,1168.389,0.006,,3-,3.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
31,90,138,Th,31,,1174.515,0.018,,(5+),1.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
32,90,138,Th,32,,1175.41,0.04,,2+,6.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
33,90,138,Th,33,,1189.8,0.3,,11-,1.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
34,90,138,Th,34,,1200.6,0.03,,3(+),1.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
35,90,138,Th,35,,1226.58,0.007,,4-,2.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
36,90,138,Th,36,,1239.3,0.4,,(12+),1.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
37,90,138,Th,37,,1261.57,0.08,,4+,5.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
38,90,138,Th,38,,1270.08,0.18,,6+,3.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
39,90,138,Th,39,,1280.41,0.22,,8+,2.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
40,90,138,Th,40,,1290.07,0.08,,4+,6.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
41,90,138,Th,41,,1297.435,0.01,,(5-),1.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
42,90,138,Th,42,,1319.2,0.4,,(2+),1.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
43,90,138,Th,43,,1344.142,0.02,,3-,4.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
44,90,138,Th,44,,1379.5,0.3,,7+,1.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
45,90,138,Th,45,,1393.31,0.07,,(1+ 2 3-),1.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
46,90,138,Th,46,,1416.1,0.06,,(3-),1.0,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
47,90,138,Th,47,,1420.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
