,energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,13.458,,59.0,3.0,AU,L,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
1,43.06,,0.0127,0.0021,AU,KLX,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
2,56.154,,0.036,0.006,AU,K,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
3,74.753,,0.021,0.004,AU,KLL,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
4,107.086,,0.0019,0.0003,AU,KXY,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
5,3.02999999999999,,0.005508,0.0055007435860981,CE,K,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
6,4.22999999999999,,0.0059736,0.0003779678293188,CE,K,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
7,4.538,,44.7924,1.1686531393018205,CE,L,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
8,11.827,,34.328,12.270355170083707,CE,M,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
9,12.32699999999999,,0.0135148,0.000433556455378,CE,K,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
10,12.687,,12.16,4.417861926316847,CE,M,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
11,15.805,,9.156,3.2729955698106283,CE,N,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
12,16.665,,3.23,1.171510136533184,CE,N,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
13,16.883,,2.17,0.7757280193469874,CE,O,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
14,17.743,,0.7695,0.2780092804206363,CE,O,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
15,20.282,,11.58282,0.2948745416274521,CE,M,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
16,21.42999999999999,,0.0049536,0.0001550939070369,CE,K,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
17,21.698,,0.051667,0.0015765884719862,CE,L,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2024-04-27
