,energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,13.113,,10.996972614722534,,AU,L,92,142,U,,0,,0+,245500.0,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-04-27
1,41.995,,9.7181275112e-05,,AU,KLX,92,142,U,,0,,0+,245500.0,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-04-27
2,54.687,,0.000276735250081,,AU,K,92,142,U,,0,,0+,245500.0,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-04-27
3,72.872,,0.0001652742774014,,AU,KLL,92,142,U,,0,,0+,245500.0,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-04-27
4,104.327,,1.42796975674e-05,,AU,KXY,92,142,U,,0,,0+,245500.0,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-04-27
5,11.25000000000001,,0.0089262,0.0001806846731248,CE,K,92,142,U,,0,,0+,245500.0,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-04-27
6,32.725,,20.8608,0.4476053433790083,CE,L,92,142,U,,0,,0+,245500.0,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-04-27
7,48.015,,5.6949,0.1221941473965099,CE,M,92,142,U,,0,,0+,245500.0,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-04-27
8,51.867,,1.50306,0.0321642923130604,CE,N,92,142,U,,0,,0+,245500.0,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-04-27
9,51.867,,2.1033,0.0451300198807844,CE,N+,92,142,U,,0,,0+,245500.0,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-04-27
