,energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,4.413,0.012,2.33e-05,8e-07,1.54e-08,4.413,3.96,0.0,(E2),,,2410000.0,,88,135,Ra,,0,,3/2+,11.43,,5,d,987552,4320,A,100,,5978.99,21,86,133,Rn,19-May-2021,Balraj Singh et al. and ,2024-04-27
1,9.987,0.016,0.016856,0.0018079524330025,8.75e-10,14.4,1.54e-08,4.413,M1+E2,0.048,4,920.0,,88,135,Ra,,0,,3/2+,11.43,,5,d,987552,4320,A,100,,5978.99,21,86,133,Rn,19-May-2021,Balraj Singh et al. and ,2024-04-27
2,14.4,0.01,0.019866,0.0018087114197682,8.75e-10,14.4,3.96,0.0,M1+E2,0.112,4,511.0,,88,135,Ra,,0,,3/2+,11.43,,5,d,987552,4320,A,100,,5978.99,21,86,133,Rn,19-May-2021,Balraj Singh et al. and ,2024-04-27
3,31.98,0.03,0.00010836,2.40860540562e-05,4.23e-11,158.631,4.02e-10,126.726,E2,,,1980.0,,88,135,Ra,,0,,3/2+,11.43,,5,d,987552,4320,A,100,,5978.99,21,86,133,Rn,19-May-2021,Balraj Singh et al. and ,2024-04-27
4,34.5,0.2,,,,377.33,,342.792,[M1+E2],,,710.0,,88,135,Ra,,0,,3/2+,11.43,,5,d,987552,4320,A,100,,5978.99,21,86,133,Rn,19-May-2021,Balraj Singh et al. and ,2024-04-27
5,69.5,0.1,0.007224,0.0030102152746938,,446.82,,377.33,(M1),,,7.36,,88,135,Ra,,0,,3/2+,11.43,,5,d,987552,4320,A,100,,5978.99,21,86,133,Rn,19-May-2021,Balraj Singh et al. and ,2024-04-27
6,70.9,,0.0036722,0.0012041390658889,,517.7,,446.82,[D E2],,,21.0,,88,135,Ra,,0,,3/2+,11.43,,5,d,987552,4320,A,100,,5978.99,21,86,133,Rn,19-May-2021,Balraj Singh et al. and ,2024-04-27
7,102.2,0.2,0.000903,0.0004214240263677,6.2e-12,445.037,,342.792,[E1],,,0.44,,88,135,Ra,,0,,3/2+,11.43,,5,d,987552,4320,A,100,,5978.99,21,86,133,Rn,19-May-2021,Balraj Singh et al. and ,2024-04-27
8,103.2,0.2,0.00602,0.0030101494979485,,594.08,,490.88,(M1+E2),,,9.6,,88,135,Ra,,0,,3/2+,11.43,,5,d,987552,4320,A,100,,5978.99,21,86,133,Rn,19-May-2021,Balraj Singh et al. and ,2024-04-27
9,104.23,0.08,0.0119196,0.0006049234331715,,446.82,,342.792,(M1+E2),,,9.3,,88,135,Ra,,0,,3/2+,11.43,,5,d,987552,4320,A,100,,5978.99,21,86,133,Rn,19-May-2021,Balraj Singh et al. and ,2024-04-27
