,z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
35,91,142,Pa,15,237.904,0.011,5/2+,2,57.111,0.01,7/2-,4,180.79,0.05,3.75,0.24,[E1],,,,,,,,,,,0.1223,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
36,91,142,Pa,15,237.904,0.011,5/2+,0,0.0,,3/2-,5,237.884,0.024,13.76,0.22,[E1],,,,,,,,,,,0.0645,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
37,91,142,Pa,16,257.173,0.014,5/2-,6,103.656,0.018,7/2+,0,153.5,0.1,77.7,1.2,[E1],,,,,,,,,,,0.18,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
38,91,142,Pa,16,257.173,0.014,5/2-,5,94.66,0.011,3/2+,1,162.504,0.012,70.0,10.0,[E1],,,,,,,,,,,0.1574,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
39,91,142,Pa,16,257.173,0.014,5/2-,4,86.481,0.008,5/2+,2,170.9,0.3,96.8,1.2,[E1],,,,,,,,,,,0.1397,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
40,91,142,Pa,16,257.173,0.014,5/2-,3,70.546,0.019,5/2-,3,186.8,0.1,39.9,1.4,M1+E2,0.8,0.3,,,,,,,,,2.5,0.5,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
41,91,142,Pa,16,257.173,0.014,5/2-,1,6.677,0.012,1/2-,4,250.5,0.3,9.0,0.6,[E2],,,,,,,,,,,0.317,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
42,91,142,Pa,16,257.173,0.014,5/2-,0,0.0,,3/2-,5,257.37,0.15,100.0,2.1,M1+E2,1.1,0.2,,,,,,,,,0.8,0.12,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
43,91,142,Pa,17,279.727,0.021,(7/2+),7,109.05,0.03,9/2+,0,170.62,0.05,46.0,9.0,[M1+E2],0.4,0.004,,,,,,,,,4.0,0.04,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
44,91,142,Pa,17,279.727,0.021,(7/2+),6,103.656,0.018,7/2+,1,176.09,0.05,37.0,9.0,[M1+E2],0.4,0.004,,,,,,,,,3.67,0.00367,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
45,91,142,Pa,17,279.727,0.021,(7/2+),4,86.481,0.008,5/2+,2,193.24,0.03,100.0,4.0,[M1+E2],0.4,0.004,,,,,,,,,2.8,0.028,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
46,91,142,Pa,17,279.727,0.021,(7/2+),3,70.546,0.019,5/2-,3,209.2,0.03,32.5,2.1,[E1],,,,,,,,,,,0.087,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
47,91,142,Pa,17,279.727,0.021,(7/2+),2,57.111,0.01,7/2-,4,222.6,0.2,4.6,2.3,[E1],,,,,,,,,,,0.075,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
48,91,142,Pa,19,300.489,0.025,7/2+,15,237.904,0.011,5/2+,0,62.59,0.1,17.0,6.0,[M1+E2],,,,,,,,,,,65.0,49.0,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
49,91,142,Pa,19,300.489,0.025,7/2+,7,109.05,0.03,9/2+,1,191.43,0.03,52.0,4.0,[M1+E2],,,,,,,,,,,2.0,1.2,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
50,91,142,Pa,19,300.489,0.025,7/2+,6,103.656,0.018,7/2+,2,196.85,0.05,59.0,3.0,[M1+E2],0.4,0.004,,,,,,,,,2.67,0.00267,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
51,91,142,Pa,19,300.489,0.025,7/2+,4,86.481,0.008,5/2+,3,214.01,0.04,100.0,3.0,[M1+E2],0.4,0.004,,,,,,,,,2.1,0.021,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
52,91,142,Pa,19,300.489,0.025,7/2+,3,70.546,0.019,5/2-,4,229.94,0.05,31.0,8.0,[E1],,,,,,,,,,,0.0697,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
53,91,142,Pa,20,303.62,0.06,(9/2+),9,163.26,0.05,(11/2-),0,139.9,0.1,13.9,1.2,[E1],,,,,,,,,,,0.225,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
54,91,142,Pa,20,303.62,0.06,(9/2+),7,109.05,0.03,9/2+,1,194.67,0.2,100.0,24.0,[M1+E2],,,,,,,,,,,1.9,1.2,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
55,91,142,Pa,20,303.62,0.06,(9/2+),6,103.656,0.018,7/2+,2,199.95,0.06,16.1,2.4,[M1+E2],,,,,,,,,,,1.8,1.1,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
56,91,142,Pa,21,306.04,0.1,(7/2-),16,257.173,0.014,5/2-,0,48.96,0.1,,,[M1+E2],,,,,,,,,,,200.0,170.0,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
57,91,142,Pa,21,306.04,0.1,(7/2-),4,86.481,0.008,5/2+,1,219.8,,,,[E1],,,,,,,,,,,0.0774,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
58,91,142,Pa,21,306.04,0.1,(7/2-),2,57.111,0.01,7/2-,2,248.93,0.1,,,[M1+E2],,,,,,,,,,,0.9,0.6,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
59,91,142,Pa,22,323.6,0.3,(15/2-),9,163.26,0.05,(11/2-),0,160.3,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
60,91,142,Pa,23,330.9,0.5,(13/2-),12,179.1,0.4,(9/2-),0,151.8,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
61,91,142,Pa,26,365.94,0.07,9/2+,14,212.348,0.013,5/2+,0,153.37,0.1,56.0,10.0,[E2],,,,,,,,,,,1.96,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
62,91,142,Pa,26,365.94,0.07,9/2+,12,179.1,0.4,(9/2-),1,186.86,0.35,28.0,28.0,[E1],,,,,,,,,,,0.113,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
63,91,142,Pa,26,365.94,0.07,9/2+,9,163.26,0.05,(11/2-),2,202.9,0.2,44.0,18.0,[E1],,,,,,,,,,,0.093,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
64,91,142,Pa,26,365.94,0.07,9/2+,7,109.05,0.03,9/2+,3,257.09,0.2,59.0,13.0,[M1+E2],,,,,,,,,,,0.9,0.6,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
65,91,142,Pa,26,365.94,0.07,9/2+,6,103.656,0.018,7/2+,4,262.44,0.15,43.1,1.8,[M1+E2],,,,,,,,,,,0.8,0.6,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
66,91,142,Pa,26,365.94,0.07,9/2+,4,86.481,0.008,5/2+,5,279.65,0.2,100.0,4.0,[E2],,,,,,,,,,,0.222,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
67,91,142,Pa,28,447.731,0.014,3/2-,16,257.173,0.014,5/2-,0,190.552,0.014,45.0,0.7,M1(+E2),0.5,,,,,,,,,,2.8,0.5,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
68,91,142,Pa,28,447.731,0.014,3/2-,15,237.904,0.011,5/2+,1,210.6,0.2,9.3,0.6,[E1],,,,,,,,,,,0.0855,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
69,91,142,Pa,28,447.731,0.014,3/2-,13,201.645,0.016,3/2+,2,246.0,0.3,2.1,0.3,[E1],,,,,,,,,,,0.0597,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
70,91,142,Pa,28,447.731,0.014,3/2-,10,169.169,0.009,1/2+,3,278.7,0.4,2.5,0.3,[E1],,,,,,,,,,,0.045,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
71,91,142,Pa,28,447.731,0.014,3/2-,4,86.481,0.008,5/2+,4,361.4,0.2,11.4,0.3,[E1],,,,,,,,,,,0.0255,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
72,91,142,Pa,28,447.731,0.014,3/2-,3,70.546,0.019,5/2-,5,377.2,0.2,14.4,0.5,[M1+E2],,,,,,,,,,,0.29,0.2,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
73,91,142,Pa,28,447.731,0.014,3/2-,1,6.677,0.012,1/2-,6,440.94,0.04,100.0,1.2,M1(+E2),0.7,,,,,,,,,,0.28,0.05,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
74,91,142,Pa,28,447.731,0.014,3/2-,0,0.0,,3/2-,7,447.762,0.02,54.6,0.8,M1(+E2),0.6,,,,,,,,,,0.28,0.04,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
75,91,142,Pa,29,454.42,0.04,3/2+,15,237.904,0.011,5/2+,0,216.7,0.2,15.0,0.8,[M1+E2],,,,,,,,,,,1.4,0.9,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
76,91,142,Pa,29,454.42,0.04,3/2+,14,212.348,0.013,5/2+,1,242.3,,3.3,0.7,[M1+E2],,,,,,,,,,,1.0,0.7,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
77,91,142,Pa,29,454.42,0.04,3/2+,13,201.645,0.016,3/2+,2,252.9,0.3,7.6,0.4,[M1+E2],,,,,,,,,,,0.9,0.6,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
78,91,142,Pa,29,454.42,0.04,3/2+,10,169.169,0.009,1/2+,3,285.5,0.3,17.7,1.0,M1(+E2),0.7,,,,,,,,,,0.92,0.14,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
79,91,142,Pa,29,454.42,0.04,3/2+,5,94.66,0.011,3/2+,4,359.74,0.04,100.0,1.3,M1(+E2),0.23,,,,,,,,,,0.54,0.03,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
80,91,142,Pa,29,454.42,0.04,3/2+,4,86.481,0.008,5/2+,5,368.0,0.3,4.3,8.8,[M1+E2],,,,,,,,,,,0.31,0.22,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
81,91,142,Pa,29,454.42,0.04,3/2+,3,70.546,0.019,5/2-,6,383.5,,2.2,0.7,[E1],,,,,,,,,,,0.0225,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
82,91,142,Pa,31,517.7,0.6,(17/2-),23,330.9,0.5,(13/2-),0,186.8,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
83,91,142,Pa,32,528.8,0.5,(19/2-),22,323.6,0.3,(15/2-),0,205.2,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
84,91,142,Pa,34,553.883,0.013,1/2+ 3/2+,15,237.904,0.011,5/2+,0,316.1,,0.37,0.04,[M1 E2],,,,,,,,,,,0.47,0.33,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
85,91,142,Pa,34,553.883,0.013,1/2+ 3/2+,5,94.66,0.011,3/2+,1,459.222,0.007,100.0,1.0,M1(+E2),0.6,,,,,,,,,,0.26,0.04,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
86,91,142,Pa,34,553.883,0.013,1/2+ 3/2+,4,86.481,0.008,5/2+,2,467.6,0.3,1.46,0.04,[M1 E2],,,,,,,,,,,0.16,0.11,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
87,91,142,Pa,34,553.883,0.013,1/2+ 3/2+,2,57.111,0.01,7/2-,3,497.1,0.4,1.29,0.04,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
88,91,142,Pa,34,553.883,0.013,1/2+ 3/2+,0,0.0,,3/2-,4,553.7,,0.3,0.03,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
89,91,142,Pa,36,585.48,0.03,3/2+,15,237.904,0.011,5/2+,0,347.4,0.3,9.2,0.5,[M1+E2],,,,,,,,,,,0.37,0.25,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
90,91,142,Pa,36,585.48,0.03,3/2+,5,94.66,0.011,3/2+,1,490.8,0.06,68.4,1.0,M1(+E2),0.6,,,,,,,,,,0.21,0.03,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
91,91,142,Pa,36,585.48,0.03,3/2+,4,86.481,0.008,5/2+,2,499.02,0.04,100.0,1.1,M1(+E2),0.8,,,,,,,,,,0.19,0.04,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
92,91,142,Pa,36,585.48,0.03,3/2+,1,6.677,0.012,1/2-,3,578.7,,1.08,0.32,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
93,91,142,Pa,39,669.88,0.03,3/2-,16,257.173,0.014,5/2-,0,412.5,0.5,100.0,9.0,M1+E2,1.0,0.3,,,,,,,,,0.23,0.06,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
94,91,142,Pa,39,669.88,0.03,3/2-,4,86.481,0.008,5/2+,1,583.2,,19.0,6.0,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
95,91,142,Pa,39,669.88,0.03,3/2-,1,6.677,0.012,1/2-,2,663.3,0.5,45.0,6.0,[M1+E2],,,,,,,,,,,0.07,0.04,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
96,91,142,Pa,39,669.88,0.03,3/2-,0,0.0,,3/2-,3,669.885,0.028,17.0,1.7,[M1+E2],,,,,,,,,,,0.06,0.04,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
97,91,142,Pa,42,739.3,0.7,(21/2-),31,517.7,0.6,(17/2-),0,221.6,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
98,91,142,Pa,44,764.54,0.03,1/2+ 3/2+,36,585.48,0.03,3/2+,0,179.1,0.1,5.53,0.1,M1(+E2),0.7,,,,,,,,,,3.4,0.5,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
99,91,142,Pa,44,764.54,0.03,1/2+ 3/2+,34,553.883,0.013,1/2+ 3/2+,1,211.3,0.2,4.02,0.18,M1+E2,1.0,0.3,,,,,,,,,1.5,0.4,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
100,91,142,Pa,44,764.54,0.03,1/2+ 3/2+,29,454.42,0.04,3/2+,2,309.9,,0.64,0.06,[M1+E2],,,,,,,,,,,0.5,0.34,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
101,91,142,Pa,44,764.54,0.03,1/2+ 3/2+,15,237.904,0.011,5/2+,3,526.5,0.2,9.22,0.2,[M1 E2],,,,,,,,,,,0.12,0.08,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
102,91,142,Pa,44,764.54,0.03,1/2+ 3/2+,14,212.348,0.013,5/2+,4,552.2,0.2,3.28,0.1,[M1 E2],,,,,,,,,,,0.11,0.07,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
103,91,142,Pa,44,764.54,0.03,1/2+ 3/2+,13,201.645,0.016,3/2+,5,562.6,0.2,10.85,0.22,[M1+E2],,,,,,,,,,,0.1,0.07,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
104,91,142,Pa,44,764.54,0.03,1/2+ 3/2+,10,169.169,0.009,1/2+,6,595.2,0.2,23.45,0.28,M1(+E2),0.9,,,,,,,,,,0.12,0.03,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
105,91,142,Pa,44,764.54,0.03,1/2+ 3/2+,5,94.66,0.011,3/2+,7,669.885,0.028,100.0,1.0,M1(+E2),0.5,,,,,,,,,,0.097,0.009,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
106,91,142,Pa,44,764.54,0.03,1/2+ 3/2+,4,86.481,0.008,5/2+,8,678.04,0.1,12.88,0.18,[M1 E2],,,,,,,,,,,0.06,0.04,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
107,91,142,Pa,44,764.54,0.03,1/2+ 3/2+,1,6.677,0.012,1/2-,9,757.6,0.2,6.45,0.14,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
108,91,142,Pa,44,764.54,0.03,1/2+ 3/2+,0,0.0,,3/2-,10,764.3,0.2,17.73,0.22,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
109,91,142,Pa,45,776.7,0.6,(23/2-),32,528.8,0.5,(19/2-),0,247.9,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
110,91,142,Pa,47,811.61,0.06,3/2+,36,585.48,0.03,3/2+,0,226.3,0.1,27.0,1.1,M1+E2,0.7,0.3,,,,,,,,,1.5,0.3,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
111,91,142,Pa,47,811.61,0.06,3/2+,34,553.883,0.013,1/2+ 3/2+,1,257.3,0.15,,,[M1+E2],,,,,,,,,,,0.8,0.6,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
112,91,142,Pa,47,811.61,0.06,3/2+,15,237.904,0.011,5/2+,2,573.6,0.3,52.5,1.4,[M1+E2],,,,,,,,,,,0.1,0.06,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
113,91,142,Pa,47,811.61,0.06,3/2+,14,212.348,0.013,5/2+,3,599.3,0.2,46.5,0.8,[M1+E2],,,,,,,,,,,0.09,0.06,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
