,z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl.1,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
0,92,141,U,0,,0.0,,,5/2+,1.0,159190.0,,15.0,Y,5023547045895.301,4733538896.1888,A,100.0,,24NE,7.2e-11,9e-12,SF,6e-11,,,-0.59,0.05,3.663,0.008,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
1,92,141,U,1,,40.351,0.007,,7/2+,1.0,0.11,,8.0,ns,1.1e-10,8e-11,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
2,92,141,U,2,,92.15,0.04,,9/2+,1.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
3,92,141,U,3,,155.23,0.08,,11/2+,1.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
4,92,141,U,4,,174.0,1.0,,1/2- 3/2+,1.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
5,92,141,U,5,,197.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
6,92,141,U,6,,229.46,0.09,,(13/2+),1.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
7,92,141,U,7,,298.815,0.01,,(5/2-),1.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
8,92,141,U,8,,301.94,0.09,,(5/2-),2.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
9,92,141,U,9,,311.906,0.006,,3/2+,1.0,0.12,,15.0,ns,1.2e-10,1.5e-11,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
10,92,141,U,10,,314.59,0.1,,(15/2+),1.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
11,92,141,U,11,,320.77,0.05,,7/2-,1.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
12,92,141,U,12,,330.42,0.14,,(7/2+),1.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
13,92,141,U,13,,340.478,0.006,,5/2+,2.0,52.0,,10.0,ps,5.2e-11,1e-11,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
14,92,141,U,14,,353.78,0.12,,9/2-,1.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
15,92,141,U,15,,380.38,0.08,,(7/2+),2.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
16,92,141,U,16,,397.55,0.21,,11/2-,1.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
17,92,141,U,17,,398.496,0.008,,1/2+,1.0,55.0,,20.0,ps,5.5e-11,2e-11,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
18,92,141,U,18,,411.17,0.11,,(17/2+),1.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
19,92,141,U,19,,415.761,0.007,,3/2+,2.0,30.0,LE,,ps,3e-11,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
20,92,141,U,20,,425.0,4.0,,(17/2+),2.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
21,92,141,U,21,,433.5,0.5,,(9/2+),1.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
22,92,141,U,22,,455.96,0.1,,(5/2+),1.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
23,92,141,U,23,,495.5,0.7,,7/2+,2.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
24,92,141,U,24,,503.62,0.1,,7/2-,2.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
25,92,141,U,25,,517.54,0.13,,(19/2+),1.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
26,92,141,U,26,,522.0,2.0,,(15/2-),1.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
27,92,141,U,27,,546.54,0.18,,(5/2+),2.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
28,92,141,U,28,,561.5,2.0,,(9/2-),1.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
29,92,141,U,29,,567.0,2.0,,-,1.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
30,92,141,U,30,,572.2,0.3,,(1/2-),1.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
31,92,141,U,31,,597.24,0.22,,(7/2+),3.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
32,92,141,U,32,,609.6,0.3,,(5/2-),3.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
33,92,141,U,33,,619.2,0.3,,3/2-,1.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
34,92,141,U,34,,635.27,0.23,,(21/2+),1.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
35,92,141,U,35,,646.0,3.0,,-,2.0,,,,,,,,,,,,,,,,,,,,,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
