,energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,10.572,,6.572699078427,0.1864625902128288,AU,L,82,125,Pb,,1633.356,0.004,13/2+,0.806,,5,s,0.806,0.005,IT,100,,,,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
1,34.144,,0.1251370871634674,0.013843675240747,AU,KLX,82,125,Pb,,1633.356,0.004,13/2+,0.806,,5,s,0.806,0.005,IT,100,,,,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
2,43.948,,0.366844529,0.0401980220334048,AU,K,82,125,Pb,,1633.356,0.004,13/2+,0.806,,5,s,0.806,0.005,IT,100,,,,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
3,59.103,,0.2242600128377552,0.024600233858208,AU,KLL,82,125,Pb,,1633.356,0.004,13/2+,0.806,,5,s,0.806,0.005,IT,100,,,,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
4,84.096,,0.0174474289987773,0.0019764671148021,AU,KXY,82,125,Pb,,1633.356,0.004,13/2+,0.806,,5,s,0.806,0.005,IT,100,,,,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
5,481.687,,1.549757,0.0315938211205925,CE,K,82,125,Pb,,1633.356,0.004,13/2+,0.806,,5,s,0.806,0.005,IT,100,,,,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
6,553.831,,0.429781,0.0092052661558479,CE,L,82,125,Pb,,1633.356,0.004,13/2+,0.806,,5,s,0.806,0.005,IT,100,,,,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
7,565.841,,0.1058299,0.0021780699070507,CE,M,82,125,Pb,,1633.356,0.004,13/2+,0.806,,5,s,0.806,0.005,IT,100,,,,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
8,568.799,,0.0268246,0.0005481783651331,CE,N,82,125,Pb,,1633.356,0.004,13/2+,0.806,,5,s,0.806,0.005,IT,100,,,,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
9,569.545,,0.00510059,0.0001070246046477,CE,O,82,125,Pb,,1633.356,0.004,13/2+,0.806,,5,s,0.806,0.005,IT,100,,,,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
10,975.645,,8.36496,0.1745047678431738,CE,K,82,125,Pb,,1633.356,0.004,13/2+,0.806,,5,s,0.806,0.005,IT,100,,,,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
11,1047.789,,2.11344,0.0471057745929307,CE,L,82,125,Pb,,1633.356,0.004,13/2+,0.806,,5,s,0.806,0.005,IT,100,,,,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
12,1059.799,,0.523032,0.0110680491957706,CE,M,82,125,Pb,,1633.356,0.004,13/2+,0.806,,5,s,0.806,0.005,IT,100,,,,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
13,1062.757,,0.1339104,0.0027676201184411,CE,N,82,125,Pb,,1633.356,0.004,13/2+,0.806,,5,s,0.806,0.005,IT,100,,,,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
14,1063.503,,0.0262848,0.0005875432239418,CE,O,82,125,Pb,,1633.356,0.004,13/2+,0.806,,5,s,0.806,0.005,IT,100,,,,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
