,energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,11.178,,0.00138469581756,0.0001650982312455,AU,L,86,134,Rn,,0,,0+,55.6,,1,s,55.6,0.1,A,100,,6404.74,10,84,132,Po,1-Mar-2007,S. -C. WU,2024-04-27
1,36.004,,2.50024786127e-05,4.7259487611e-06,AU,KLX,86,134,Rn,,0,,0+,55.6,,1,s,55.6,0.1,A,100,,6404.74,10,84,132,Po,1-Mar-2007,S. -C. WU,2024-04-27
2,46.478,,7.28574e-05,1.37276912218e-05,AU,K,86,134,Rn,,0,,0+,55.6,,1,s,55.6,0.1,A,100,,6404.74,10,84,132,Po,1-Mar-2007,S. -C. WU,2024-04-27
3,62.353,,4.43306358381e-05,8.3557151062e-06,AU,KLL,86,134,Rn,,0,,0+,55.6,,1,s,55.6,0.1,A,100,,6404.74,10,84,132,Po,1-Mar-2007,S. -C. WU,2024-04-27
4,88.87,,3.5242855491e-06,6.714005135e-07,AU,KXY,86,134,Rn,,0,,0+,55.6,,1,s,55.6,0.1,A,100,,6404.74,10,84,132,Po,1-Mar-2007,S. -C. WU,2024-04-27
5,456.624,,0.00208164,0.0003118318553323,CE,K,86,134,Rn,,0,,0+,55.6,,1,s,55.6,0.1,A,100,,6404.74,10,84,132,Po,1-Mar-2007,S. -C. WU,2024-04-27
6,532.793,,0.00063954,9.58050692813e-05,CE,L,86,134,Rn,,0,,0+,55.6,,1,s,55.6,0.1,A,100,,6404.74,10,84,132,Po,1-Mar-2007,S. -C. WU,2024-04-27
7,545.569,,0.000159486,2.38920381926e-05,CE,M,86,134,Rn,,0,,0+,55.6,,1,s,55.6,0.1,A,100,,6404.74,10,84,132,Po,1-Mar-2007,S. -C. WU,2024-04-27
8,548.736,,4.0926e-05,6.1295602615e-06,CE,N,86,134,Rn,,0,,0+,55.6,,1,s,55.6,0.1,A,100,,6404.74,10,84,132,Po,1-Mar-2007,S. -C. WU,2024-04-27
9,549.549,,8.2194e-06,1.2309900446e-06,CE,O,86,134,Rn,,0,,0+,55.6,,1,s,55.6,0.1,A,100,,6404.74,10,84,132,Po,1-Mar-2007,S. -C. WU,2024-04-27
