,z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl.1,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
0,90,144,Th,0,,0.0,,,0+,1,24.1,,3.0,d,2082240.0,2592.0,B-,100.0,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
1,90,144,Th,1,,49.55,0.06,,2+,1,0.37,,3.0,ns,3.7e-10,3e-11,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
2,90,144,Th,2,,163.05,0.12,,4+,1,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
3,90,144,Th,3,,336.45,0.24,,6+,1,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
4,90,144,Th,4,,564.7,0.3,,8+,1,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
5,90,144,Th,5,,688.38,0.22,,(1-),1,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
6,90,144,Th,6,,810.0,30.0,,(0+),1,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
7,90,144,Th,7,,842.5,0.4,,10+,1,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
8,90,144,Th,8,,995.0,0.5,,(7-),1,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
9,90,144,Th,9,,1150.0,40.0,,(0+),2,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
10,90,144,Th,10,,1164.9,0.6,,(12+),1,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
11,90,144,Th,11,,1194.8,0.5,,(9-),1,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
12,90,144,Th,12,,1441.9,0.5,,(11-),1,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
13,90,144,Th,13,,1470.0,40.0,,(0+),3,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
14,90,144,Th,14,,1526.6,0.7,,(14+),1,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
15,90,144,Th,15,,1731.0,0.6,,(13-),1,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
16,90,144,Th,16,,1896.3,1.5,,(1 2+),1,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
17,90,144,Th,17,,1913.0,1.5,,(1 2+),2,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
18,90,144,Th,18,,1923.4,0.8,,(16+),1,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
19,90,144,Th,19,,2059.2,0.7,,(15-),1,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
20,90,144,Th,20,,2351.0,0.9,,(18+),1,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
21,90,144,Th,21,,2422.9,0.8,,(17-),1,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
22,90,144,Th,22,,2805.1,1.1,,(20+),1,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
23,90,144,Th,23,,2816.6,0.9,,(19-),1,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
24,90,144,Th,24,,3238.3,1.1,,(21-),1,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
25,90,144,Th,25,,3281.4,1.2,,(22+),1,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
26,90,144,Th,26,,3684.3,1.2,,(23-),1,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
27,90,144,Th,27,,3775.1,1.3,,(24+),1,,,,,,,,,,,,,,,,,,,,,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
