,mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me.1,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,22.3,0.8,1.5,0.7,,186.73+X,86.0,3.0,7.0,,A,,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
1,24.8,0.8,0.015,0.005,,177.27+X,96.0,3.0,9.2,,1NU,,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
2,27.7,0.9,6.4,0.9,5.5e-10,166.72+X,106.0,3.0,6.7,,A,,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
3,27.8,0.9,14.0,2.0,1e-10,166.30+X,107.0,3.0,6.4,,1NU,,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
4,53.6,0.9,78.0,2.0,69.54,73.92+X,198.5,1.5,6.4,,1NU,,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
