,z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,90,139,Th,1,0.0076,0.0005,(3/2+),0,0.0,,5/2+,0,0.0076,0.0005,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
1,90,139,Th,2,29.1927,0.0005,(5/2+),1,0.0076,0.0005,(3/2+),0,29.1851,0.0004,,,M1[+E2],0.145,,,,,,,,,,225.0,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
2,90,139,Th,2,29.1927,0.0005,(5/2+),0,0.0,,5/2+,1,29.19,,,,[M1+E2],,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
3,90,139,Th,3,42.4349,0.0002,7/2+,0,0.0,,5/2+,0,42.4349,0.0002,,,M1+E2,0.4,0.1,,,300.0,,0.011,,,,130.0,40.0,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
4,90,139,Th,4,71.826,0.0005,(7/2+),3,42.4349,0.0002,7/2+,0,29.3911,0.0004,6.1,1.1,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
5,90,139,Th,4,71.826,0.0005,(7/2+),2,29.1927,0.0005,(5/2+),1,42.6333,0.0002,100.0,5.0,(M1),,,,,,,,,,,45.8,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
6,90,139,Th,4,71.826,0.0005,(7/2+),1,0.0076,0.0005,(3/2+),2,71.812,0.008,13.7,1.1,E2,,,,,,,,,,,53.9,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
7,90,139,Th,4,71.826,0.0005,(7/2+),0,0.0,,5/2+,3,71.8159,0.002,8.8,0.6,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
8,90,139,Th,5,97.13595,0.00024,9/2+,4,71.826,0.0005,(7/2+),0,25.3106,0.0008,10.4,0.6,[M1],,,,,,,0.0117,,,,213.0,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
9,90,139,Th,5,97.13595,0.00024,9/2+,3,42.4349,0.0002,7/2+,1,54.7039,0.0011,83.0,4.0,M1+E2,0.46,0.03,,,170.0,,0.0076,,,,53.0,4.0,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
10,90,139,Th,5,97.13595,0.00024,9/2+,2,29.1927,0.0005,(5/2+),2,67.946,0.0005,1.6,0.1,E2,,,,,6.2,,,,,,70.2,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
11,90,139,Th,5,97.13595,0.00024,9/2+,0,0.0,,5/2+,3,97.1346,0.0003,100.0,1.0,E2,,,,,65.0,,,,,,12.91,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
