,z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl.1,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
16,90,139,Th,16,,217.1597,0.0003,,(5/2-),2.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
17,90,139,Th,17,,235.1266,0.0011,,(5/2- 7/2-),1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
18,90,139,Th,18,,237.366,0.005,,(7/2-),2.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
19,90,139,Th,19,,241.546,0.019,,13/2+,1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
20,90,139,Th,20,,255.957,0.015,,(3/2+ 5/2+ 7/2+),1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
21,90,139,Th,21,,261.964,0.004,,(1/2+),1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
22,90,139,Th,22,,272.84,0.03,,(13/2+),1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
23,90,139,Th,23,,275.0,1.0,,(15/2-),1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
24,90,139,Th,24,,287.895,0.004,,(7/2-),3.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
25,90,139,Th,25,,288.491,0.014,,(3/2+),2.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
26,90,139,Th,26,,302.989,0.004,,(7/2+),2.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
27,90,139,Th,27,,317.1731,0.0007,,(5/2)+,1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
28,90,139,Th,28,,320.5483,0.0007,,(5/2)+,2.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
29,90,139,Th,29,,327.8,0.3,,(15/2+),1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
30,90,139,Th,30,,347.8,0.02,,(5/2+),3.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
31,90,139,Th,31,,359.6044,0.002,,(7/2+),3.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
32,90,139,Th,32,,365.8136,0.0015,,7/2+,2.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
33,90,139,Th,33,,374.815,0.004,,(7/2+),4.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
34,90,139,Th,34,,382.54,0.05,,(7/2- 9/2 11/2+),1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
35,90,139,Th,35,,425.877,0.01,,(9/2+),1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
36,90,139,Th,36,,428.04,0.08,,(5/2+),4.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
37,90,139,Th,37,,436.951,0.015,,(7/2-),4.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
38,90,139,Th,38,,449.38,0.03,,5/2+ 7/2+,1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
39,90,139,Th,39,,449.6,0.5,,1/2+,1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
40,90,139,Th,40,,465.426,0.009,,(5/2- 7/2 9/2+),1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
41,90,139,Th,41,,478.64,0.02,,5/2- 7/2-,1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
42,90,139,Th,42,,478.649,0.008,,(7/2+ 9/2+),1.0,16.0,LE,,ps,1.6e-11,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
43,90,139,Th,43,,513.479,0.01,,(5/2+ 7/2 9/2+),1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
44,90,139,Th,44,,526.516,0.009,,(5/2 7/2)-,1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
45,90,139,Th,45,,536.08,0.08,,(1/2-),1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
46,90,139,Th,46,,569.2721,0.0012,,3/2+ 5/2+,1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
47,90,139,Th,47,,571.2,0.6,,(3/2-),2.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
48,90,139,Th,48,,576.39,0.06,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
49,90,139,Th,49,,585.237,0.01,,(5/2+ 7/2 9/2+),2.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
50,90,139,Th,50,,605.165,0.01,,5/2+ 7/2+,2.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
51,90,139,Th,51,,620.837,0.016,,(5/2+ 7/2),1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
52,90,139,Th,52,,637.384,0.018,,(5/2+ 7/2 9/2+),3.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
53,90,139,Th,53,,653.79,0.04,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
54,90,139,Th,54,,656.89,0.04,,(5/2+ 7/2 9/2+),4.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
55,90,139,Th,55,,661.78,0.024,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
56,90,139,Th,56,,664.98,0.07,,(1/2 3/2)-,1.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
57,90,139,Th,57,,689.01,0.05,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
58,90,139,Th,58,,714.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
59,90,139,Th,59,,743.4,1.2,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
60,90,139,Th,60,,749.849,0.02,,(5/2+ 7/2 9/2+),5.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
61,90,139,Th,61,,779.29,0.07,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
62,90,139,Th,62,,815.1,0.8,,(3/2-),3.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
63,90,139,Th,63,,825.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
64,90,139,Th,64,,843.4,1.3,,(5/2-),3.0,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
65,90,139,Th,65,,895.2,0.9,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
66,90,139,Th,66,,929.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
67,90,139,Th,67,,972.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
68,90,139,Th,68,,982.6,1.1,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
69,90,139,Th,69,,1019.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
70,90,139,Th,70,,1051.7,1.3,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
71,90,139,Th,71,,1061.8,1.3,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
72,90,139,Th,72,,1093.8,1.1,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
73,90,139,Th,73,,1104.1,1.1,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
74,90,139,Th,74,,1121.3,1.1,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
75,90,139,Th,75,,1135.5,1.3,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
76,90,139,Th,76,,1192.6,1.5,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
77,90,139,Th,77,,1207.3,1.3,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
78,90,139,Th,78,,1241.6,1.3,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
79,90,139,Th,79,,1266.4,1.4,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
80,90,139,Th,80,,1302.5,1.4,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
81,90,139,Th,81,,1336.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
82,90,139,Th,82,,1382.8,1.5,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
83,90,139,Th,83,,1406.9,1.5,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
84,90,139,Th,84,,1463.8,1.5,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
85,90,139,Th,85,,1500.9,1.5,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
86,90,139,Th,86,,1513.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
87,90,139,Th,87,,1538.5,1.6,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
88,90,139,Th,88,,1575.8,1.7,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
89,90,139,Th,89,,1628.3,1.6,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-2008,E. BROWNE and  J. K. TULI,2024-04-27
