,energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,40.09,0.05,30.0,0.7,7.2e-10,40.09,857088.0,0.0,E1,,,1.293,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
1,10.869,,0.221501221056,0.0072803514611713,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
2,12.5,,0.383636123856,0.0127663977284384,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
3,12.651,,0.383636123856,0.0127663977284384,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
4,13.368,,4.98876624,0.1576921957384293,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
5,14.081,,0.10642889376,0.0035987141180509,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
6,14.6,,3.363426199008,0.1119044689035108,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
7,15.189,,0.425161632,0.0157095069518467,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
8,15.212,,0.056871935136,0.0053027805575758,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
9,15.349,,15.312,4.233138433644711,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
10,15.6,,0.80069698152,0.026538433641987,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
11,15.712,,3.7545748632,0.1316688890105916,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
12,15.789,,0.013968545472,0.0006662085425545,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
13,15.829,,0.146669727456,0.0048717340793293,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
14,15.929,,0.400912008,0.015273273434626,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
15,16.58,,4.9272636,0.1602388734697915,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
16,17.508,,1.13316,0.0400890253331257,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
17,17.812,,0.02907085524,0.001066104174774,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
18,18.406,,0.8647347618,0.0294873361909593,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
19,18.734,,0.115808952,0.0042509136423972,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
20,18.812,,0.8647347618,0.0294873361909593,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
21,18.922,,0.1246476,0.0045530565565053,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
22,18.998,,0.1625996988,0.0054906027135665,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
23,19.041,,0.00147817908,0.0004950658042424,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
24,19.654,,0.055751472,0.002052144230749,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
25,19.825,,0.010651704,0.0003935054236333,,,,,,,,,,88,137,Ra,,0,,1/2+,14.9,,2,d,1287360,17280,B-,100,,356,5,89,136,Ac,25-OCT-2019,BALRAJ SINGH,2024-04-27
