,z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl.1,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
0,82,127,Pb,0,,0.0,,,9/2+,1.0,3.234,,7.0,h,11642.4,25.2,B-,100.0,,,,,,,,,-1.4686,0.0019,-0.27,0.17,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
1,82,127,Pb,1,,778.89,0.05,,11/2+,1.0,8.2,,9.0,ps,8.2e-12,9e-13,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
2,82,127,Pb,2,,1422.64,0.09,,15/2-,1.0,1.36,,30.0,ns,1.36e-09,3e-10,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
3,82,127,Pb,3,,1567.086,0.02,,5/2+,1.0,0.33,,9.0,ps,3.3e-13,9e-14,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
4,82,127,Pb,4,,2032.21,0.04,,1/2+,1.0,160.0,,6.0,ps,1.6e-10,6e-12,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
5,82,127,Pb,5,,2149.43,0.06,,1/2-,1.0,3.96,,4.0,ns,3.96e-09,4e-11,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
6,82,127,Pb,6,,2315.93,0.16,,3/2-,1.0,,,,,,,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
7,82,127,Pb,7,,2424.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
8,82,127,Pb,8,,2461.0,0.3,,(5/2)-,1.0,,,,,,,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
9,82,127,Pb,9,,2491.0,0.9,,7/2+,1.0,,,,,,,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
10,82,127,Pb,10,,2524.93,0.21,,(1/2 3/2),1.0,,,,,,,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
11,82,127,Pb,11,,2537.6,0.5,,3/2+,1.0,60.0,,17.0,fs,6e-14,1.7e-14,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
12,82,127,Pb,12,,2563.0,5.0,,5/2- 7/2-,1.0,,,,,,,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
13,82,127,Pb,13,,2588.0,2.0,,(11/2-),1.0,,,,,,,,,,,,,,,,,,,,,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
