,z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,90,142,Th,1,49.369,0.009,2+,0,0.0,,0+,0,49.369,0.009,100.0,,E2,,,,,198.0,,,,,,332.0,,1-Nov-2004,E. BROWNE,2024-04-27
1,90,142,Th,2,162.12,0.02,4+,1,49.369,0.009,2+,0,112.75,0.02,100.0,,E2,,,,,286.0,,,,,,6.82,,1-Nov-2004,E. BROWNE,2024-04-27
2,90,142,Th,3,333.26,0.08,6+,2,162.12,0.02,4+,0,171.2,0.1,100.0,,E2,,,,,326.0,,,,,,1.21,,1-Nov-2004,E. BROWNE,2024-04-27
3,90,142,Th,4,556.9,0.1,8+,3,333.26,0.08,6+,0,223.6,0.1,100.0,,E2,,,,,344.0,,,,,,0.45,,1-Nov-2004,E. BROWNE,2024-04-27
4,90,142,Th,5,714.42,0.09,1-,1,49.369,0.009,2+,0,665.0,0.2,100.0,2.0,(E1),,,,,,,,,,,0.00729,,1-Nov-2004,E. BROWNE,2024-04-27
5,90,142,Th,5,714.42,0.09,1-,0,0.0,,0+,1,714.4,0.2,16.0,2.0,(E1),,,,,,,,,,,0.00637,,1-Nov-2004,E. BROWNE,2024-04-27
6,90,142,Th,6,730.6,0.2,0+,1,49.369,0.009,2+,0,681.1,0.3,100.0,,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
7,90,142,Th,6,730.6,0.2,0+,0,0.0,,0+,1,730.4,,,,E0,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
8,90,142,Th,7,774.15,0.14,2+,2,162.12,0.02,4+,0,612.0,0.3,43.0,4.3,[E2],,,,,3.3,,,,,,0.0273,,1-Nov-2004,E. BROWNE,2024-04-27
9,90,142,Th,7,774.15,0.14,2+,1,49.369,0.009,2+,1,724.7,0.2,1.8,0.018,E0+E2,,,,,0.52,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
10,90,142,Th,7,774.15,0.14,2+,0,0.0,,0+,2,774.1,0.4,100.0,,E2,,,,,2.8,,,,,,0.0167,,1-Nov-2004,E. BROWNE,2024-04-27
11,90,142,Th,8,774.43,0.07,3-,2,162.12,0.02,4+,0,612.3,0.1,100.0,,(E1),,,,,,,,,,,0.0085,,1-Nov-2004,E. BROWNE,2024-04-27
12,90,142,Th,8,774.43,0.07,3-,1,49.369,0.009,2+,1,724.7,0.5,9.0,0.9,(E1),,,,,,,,,,,0.0062,,1-Nov-2004,E. BROWNE,2024-04-27
13,90,142,Th,9,785.25,0.08,2+,2,162.12,0.02,4+,0,623.1,0.1,0.8,0.008,(E2),,,,,0.13,,,,,,0.0262,,1-Nov-2004,E. BROWNE,2024-04-27
14,90,142,Th,9,785.25,0.08,2+,1,49.369,0.009,2+,1,735.9,0.2,100.0,4.0,E2+M1,23.0,10.0,,,7.2,,2.4e-05,,,,0.0186,0.0003,1-Nov-2004,E. BROWNE,2024-04-27
15,90,142,Th,9,785.25,0.08,2+,0,0.0,,0+,2,785.3,0.2,56.0,5.0,E2,,,,,2.9,,,,,,0.0162,,1-Nov-2004,E. BROWNE,2024-04-27
16,90,142,Th,10,826.8,0.1,10+,4,556.9,0.1,8+,0,269.8,0.1,100.0,,E2,,,,,363.0,,,,,,0.24,,1-Nov-2004,E. BROWNE,2024-04-27
17,90,142,Th,11,829.6,0.2,(3+),2,162.12,0.02,4+,0,667.5,0.4,25.0,6.0,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
18,90,142,Th,11,829.6,0.2,(3+),1,49.369,0.009,2+,1,780.2,0.2,100.0,6.0,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
19,90,142,Th,12,873.0,0.3,4+,3,333.26,0.08,6+,0,539.9,1.0,100.0,,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
20,90,142,Th,12,873.0,0.3,4+,1,49.369,0.009,2+,1,823.6,0.3,,,E2,,,,,,,,,,,0.0147,,1-Nov-2004,E. BROWNE,2024-04-27
21,90,142,Th,13,883.8,0.1,5-,3,333.26,0.08,6+,0,550.4,0.5,,,(E1),,,,,,,,,,,0.0105,,1-Nov-2004,E. BROWNE,2024-04-27
22,90,142,Th,13,883.8,0.1,5-,2,162.12,0.02,4+,1,722.0,,,,(E1),,,,,,,,,,,0.00625,,1-Nov-2004,E. BROWNE,2024-04-27
23,90,142,Th,14,890.1,0.2,4+,3,333.26,0.08,6+,0,558.1,1.0,5.0,1.6,E2,,,,,,,,,,,0.0335,,1-Nov-2004,E. BROWNE,2024-04-27
24,90,142,Th,14,890.1,0.2,4+,2,162.12,0.02,4+,1,728.0,0.2,100.0,4.0,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
25,90,142,Th,14,890.1,0.2,4+,1,49.369,0.009,2+,2,840.5,0.4,18.0,4.0,E2,,,,,,,,,,,0.0141,,1-Nov-2004,E. BROWNE,2024-04-27
26,90,142,Th,15,960.24,0.15,(5+),3,333.26,0.08,6+,0,627.2,0.2,52.0,5.0,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
27,90,142,Th,15,960.24,0.15,(5+),2,162.12,0.02,4+,1,797.9,0.2,100.0,5.0,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
28,90,142,Th,16,1023.3,0.1,6+,4,556.9,0.1,8+,0,466.7,0.2,2.0,0.3,E2,,,,,,,,,,,0.0512,,1-Nov-2004,E. BROWNE,2024-04-27
