,z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,82,128,Pb,1,799.7,0.1,2+,0,0.0,,0+,0,799.7,0.1,,,E2,,,,,1.4,,,,,,0.0105,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
1,82,128,Pb,2,1097.7,1.0,4+,1,799.7,0.1,2+,0,298.0,1.0,,,E2,,,,,4.8,,,,,,0.119,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
2,82,128,Pb,3,1195.0,4.0,6+,2,1097.7,1.0,4+,0,97.0,3.0,100.0,,[E2],,,,,2.1,,,,,,6.71,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
3,82,128,Pb,4,1278.0,5.0,8+,3,1195.0,4.0,6+,0,83.0,3.0,100.0,,[E2],,,,,0.7,,,,,,17.9,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
4,82,128,Pb,5,1806.0,5.0,(10+),4,1278.0,5.0,8+,0,528.0,0.2,100.0,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
5,82,128,Pb,6,1870.0,10.0,3-,1,799.7,0.1,2+,0,1070.0,10.0,100.0,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
6,82,128,Pb,10,2209.0,13.0,(2+),2,1097.7,1.0,4+,0,1110.0,20.0,100.0,29.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
7,82,128,Pb,10,2209.0,13.0,(2+),1,799.7,0.1,2+,1,1410.0,20.0,71.0,29.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
8,82,128,Pb,11,2414.0,12.0,,2,1097.7,1.0,4+,0,1316.0,13.0,100.0,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
9,82,128,Pb,13,2512.0,5.0,(11-),4,1278.0,5.0,8+,0,1233.7,0.2,100.0,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
10,82,128,Pb,21,3070.0,12.0,(2+),10,2209.0,13.0,(2+),0,860.0,30.0,100.0,29.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
11,82,128,Pb,21,3070.0,12.0,(2+),1,799.7,0.1,2+,1,2270.0,13.0,43.0,29.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
12,82,128,Pb,24,3152.0,5.0,(13-),13,2512.0,5.0,(11-),0,640.4,0.2,83.0,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
13,82,128,Pb,24,3152.0,5.0,(13-),5,1806.0,5.0,(10+),1,1346.0,0.2,100.0,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
14,82,128,Pb,32,3460.0,32.0,(4+),6,1870.0,10.0,3-,0,1590.0,30.0,25.0,13.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
15,82,128,Pb,32,3460.0,32.0,(4+),2,1097.7,1.0,4+,1,2360.0,30.0,100.0,38.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
16,82,128,Pb,34,3625.0,19.0,,11,2414.0,12.0,,0,1210.0,20.0,100.0,24.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
17,82,128,Pb,34,3625.0,19.0,,3,1195.0,4.0,6+,1,2430.0,30.0,53.0,18.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
18,82,128,Pb,40,3880.0,32.0,,6,1870.0,10.0,3-,0,2010.0,30.0,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
19,82,128,Pb,43,4105.0,28.0,,34,3625.0,19.0,,0,480.0,20.0,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
20,82,128,Pb,45,4133.0,5.0,(14+),24,3152.0,5.0,(13-),0,981.0,0.4,100.0,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
