,mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me.1,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,4.16,0.13,84,3,3e-09,46.539,17.0,0.5,5.4,0.1,1NU,12.55,0.37,82,128,Pb,,0,,0+,22.2,,22,Y,700563756.6359425,6942523.71441024,B-,100,,63.5,5,83,127,Bi,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
1,16.16,0.13,16,3,433036.8,0.0,63.5,0.5,7.9,0.1,1NU,46.98,0.42,82,128,Pb,,0,,0+,22.2,,22,Y,700563756.6359425,6942523.71441024,B-,100,,63.5,5,83,127,Bi,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
