,energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,36.8,0.2,,,,2544.92,,2508.12,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
1,61.0,0.8,,,,2266.41,,2204.103,[M1+E2],,,40.0,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
2,62.5,,,,,62.5,78.0,0.0,(M1),,,6.2,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,A,0.021,0.0013,5621,3,81,129,Tl,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
3,71.1,0.2,,,,2088.44,,2017.315,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
4,104.4,0.2,,,,1994.639,,1890.306,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
5,191.1,,,,,253.6,,62.5,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,A,0.021,0.0013,5621,3,81,129,Tl,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
6,221.5,0.2,0.0027,0.0009,,1764.52,,1543.37,[M1 E2],,,0.7,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
7,230.0,1.0,0.0029,0.001,,1994.639,,1764.52,[E1],,,0.0585,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
8,230.66,0.14,,,,2423.25,,2192.536,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
9,247.2,0.8,,,,2694.62,,2447.701,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
10,252.79,0.06,0.0123,0.0018,,2017.315,,1764.52,[M1],,,0.81,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
11,255.16,0.1,,,,2447.701,,2192.536,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
12,268.6,0.06,0.0159,0.0018,,1543.37,,1274.765,[E1],,,0.0405,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
13,273.79,0.05,0.127,0.014,,2482.46,,2208.69,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
14,280.6,0.4,,,,3000.0,,2719.26,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
15,280.97,0.05,0.064,0.009,,2728.617,,2447.701,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
16,282.0,0.4,0.01,0.004,,2826.82,,2544.92,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
17,286.9,0.6,0.0027,0.0005,,,,,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
18,297.81,0.24,,,,2010.831,,1712.93,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
19,304.0,0.04,0.0259,0.0023,,2508.12,,2204.103,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
20,304.43,0.12,0.034,0.011,,1847.446,,1543.37,[M1 E2],,,0.3,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
21,314.9,0.8,,,,3014.11,,2698.6,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
22,333.37,0.08,0.064,0.005,,1994.639,,1661.282,[E1],,,0.02466,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
23,334.8,0.08,0.032,0.004,,2423.25,,2088.44,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
24,334.9,0.5,0.055,0.009,,2482.46,,2147.86,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
25,338.5,0.6,0.11,0.04,,,,,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
26,348.92,0.06,0.105,0.023,,1764.52,9.9e-11,1415.498,[M1],,,0.335,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
27,351.9,0.5,0.068,0.009,,1729.613,,1377.681,[M1+E2],,,0.2,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
28,356.05,0.16,0.0068,0.0018,,2017.315,,1661.282,[E2],,,0.0769,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
29,363.5,0.14,0.0077,0.0023,,,,,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
30,375.65,0.24,0.0041,0.0014,,,,,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
31,386.77,0.05,0.295,0.018,,1764.52,,1377.681,[M1 E2],,,0.16,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
32,388.89,0.05,0.386,0.005,,2118.535,,1729.613,[M1],,,0.2497,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
33,394.04,0.08,0.0132,0.0014,,2482.46,,2088.44,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
34,396.02,0.06,0.027,0.003,,2604.68,,2208.69,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
35,405.72,0.02,0.168,0.009,,1015.041,,609.318,(E2),,,0.0541,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
36,422.0,0.8,,,,2869.63,,2447.701,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
37,426.5,0.5,0.012,0.004,,,,,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
38,428.07,0.08,0.0114,0.0014,,2192.536,,1764.52,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
39,439.36,0.09,0.0114,0.0023,,,,,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
40,452.91,0.09,0.03,0.004,,2447.701,,1994.639,[M1+E2],,,0.1,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
41,454.8,0.03,0.291,0.014,,1729.613,,1274.765,[E1],,,0.01251,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
42,461.06,0.11,0.043,0.006,,2204.103,,1742.99,[M1],,,0.1581,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
43,469.76,0.04,0.132,0.008,,1847.446,,1377.681,[M1 E2],,,0.09,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
44,474.43,0.05,0.097,0.009,,2204.103,,1729.613,[M1+E2],,,0.09,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
45,485.93,0.11,0.023,0.004,,2694.62,,2208.69,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
46,486.6,0.3,0.022,0.009,,2147.86,,1661.282,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
47,487.7,0.3,0.028,0.009,,2482.46,,1994.639,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
48,494.21,0.09,0.0109,0.0014,,2698.6,,2204.103,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
49,496.89,0.18,0.0068,0.0018,,2508.12,,2010.831,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
50,501.97,0.12,0.0182,0.0023,,2266.41,,1764.52,[M1+E2],,,0.08,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
51,519.9,0.05,0.0164,0.0018,,2728.617,,2208.69,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
52,524.6,0.07,0.0168,0.0018,,2728.617,,2204.103,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
53,528.3,0.08,0.007,0.003,,1543.37,,1015.041,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
54,536.78,0.04,0.065,0.009,,2266.41,,1729.613,[M1+E2],,,0.07,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
55,542.81,0.07,0.073,0.01,,2204.103,,1661.282,[M1+E2],,,0.06,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
56,547.21,0.17,0.034,0.003,,2208.69,,1661.282,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
57,551.9,0.8,,,,3000.0,,2447.701,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
58,572.77,0.07,0.078,0.006,,1847.446,,1274.765,[E1],,,0.00779,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
59,579.14,0.16,,,,1994.639,9.9e-11,1415.498,[E1],,,0.00762,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
60,581.9,0.8,,,,2785.97,,2204.103,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
61,595.24,0.07,0.0173,0.0014,,2010.831,9.9e-11,1415.498,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
62,598.5,0.8,,,,2802.54,,2204.103,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
63,600.0,0.5,0.008,0.003,,2719.26,,2118.535,[M1+E2],,,0.05,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
64,609.321,0.007,45.44,0.19,,609.318,0.00016346,0.0,E2,,,0.02038,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
65,615.76,0.06,0.055,0.009,,1890.306,,1274.765,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
66,617.02,0.13,0.027,0.003,,1994.639,,1377.681,[E1],,,0.00672,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
67,626.4,0.6,0.0041,0.0014,,2893.6,,2266.41,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
68,630.81,0.07,0.0164,0.0018,,2719.26,,2088.44,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
69,631.2,0.4,0.0177,0.0023,,2360.97,,1729.613,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
70,633.09,0.05,0.055,0.005,,2010.831,,1377.681,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
71,634.77,0.16,0.0064,0.0023,,2482.46,,1847.446,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
72,639.61,0.1,0.032,0.005,,2017.315,,1377.681,[E2],,,0.01832,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
73,649.2,0.05,0.055,0.007,,2192.536,,1543.37,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
74,651.5,0.16,0.001818,8e-06,,2662.33,,2010.831,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
75,658.76,0.21,0.014,0.003,,2423.25,,1764.52,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
76,660.87,0.14,0.047,0.005,,2204.103,,1543.37,[M1+E2],,,0.039,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
77,665.446,0.009,1.54,0.011,,1274.765,,609.318,E1,,,0.00579,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
78,677.41,0.15,0.0055,0.0023,,2694.62,,2017.315,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
