,z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,83,131,Bi,1,53.226,0.0015,2-,0,0.0,,1-,0,53.2256,0.0016,100.0,,M1+E2,0.038,,,,,,0.73,,,,12.2,0.35,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
1,83,131,Bi,2,62.68,0.05,(2- 3-),1,53.226,0.0015,2-,0,9.5,,100.0,,,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
2,83,131,Bi,4,258.869,0.024,(2)-,2,62.68,0.05,(2- 3-),0,196.2,0.05,12.8,1.7,,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
3,83,131,Bi,4,258.869,0.024,(2)-,1,53.226,0.0015,2-,1,205.68,0.09,2.1,0.3,,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
4,83,131,Bi,4,258.869,0.024,(2)-,0,0.0,,1-,2,258.86,0.04,100.0,0.8,M1,,,,,,,,,,,0.696,0.01,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
5,83,131,Bi,5,295.2236,0.0019,1-,1,53.226,0.0015,2-,0,241.995,0.004,39.32,0.12,M1+E2,0.5,,,,5.0,,0.0043,,,,0.718,0.033,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
6,83,131,Bi,5,295.2236,0.0019,1-,0,0.0,,1-,1,295.224,0.002,100.0,0.4,M1+E2,0.39,0.07,,,2.9,,0.0067,,,,0.438,0.016,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
7,83,131,Bi,6,351.9323,0.0021,0- 1-,0,0.0,,1-,0,351.932,0.0021,100.0,,M1+E2,0.49,0.1,,,1.4,,0.003,,,,0.257,0.015,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
8,83,131,Bi,7,377.03,0.04,(2-),2,62.68,0.05,(2- 3-),0,314.32,0.07,100.0,12.0,,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
9,83,131,Bi,7,377.03,0.04,(2-),1,53.226,0.0015,2-,1,323.83,0.04,38.0,5.0,,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
10,83,131,Bi,8,533.672,0.014,(1-),4,258.869,0.024,(2)-,0,274.8,0.05,99.7,2.4,M1,,,,,,,,,,,0.59,0.008,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
11,83,131,Bi,8,533.672,0.014,(1-),1,53.226,0.0015,2-,1,480.43,0.02,100.0,1.3,M1,,,,,,,,,,,0.1303,0.0018,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
12,83,131,Bi,8,533.672,0.014,(1-),0,0.0,,1-,2,533.66,0.02,54.0,3.0,,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
13,83,131,Bi,10,797.3,0.08,,4,258.869,0.024,(2)-,0,538.43,0.08,100.0,,,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
14,83,131,Bi,11,838.994,0.022,1+,8,533.672,0.014,(1-),0,305.26,0.03,3.0,0.21,,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
15,83,131,Bi,11,838.994,0.022,1+,7,377.03,0.04,(2-),1,462.01,0.07,20.0,0.6,,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
16,83,131,Bi,11,838.994,0.022,1+,6,351.9323,0.0021,0- 1-,2,487.11,0.07,40.9,0.5,(E1),,,,,,,,,,,0.01046,0.00015,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
17,83,131,Bi,11,838.994,0.022,1+,5,295.2236,0.0019,1-,3,543.82,0.07,4.7,0.9,,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
18,83,131,Bi,11,838.994,0.022,1+,4,258.869,0.024,(2)-,4,580.13,0.03,34.8,0.5,(E1),,,,,,,,,,,0.00732,0.0001,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
19,83,131,Bi,11,838.994,0.022,1+,1,53.226,0.0015,2-,5,785.96,0.09,100.0,7.0,E1,,,,,,,,,,,0.00406,6e-05,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
20,83,131,Bi,11,838.994,0.022,1+,0,0.0,,1-,6,839.06,0.09,54.8,1.0,(E1),,,,,,,,,,,0.00359,5e-05,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
21,83,131,Bi,12,888.03,0.1,,7,377.03,0.04,(2-),0,511.0,0.09,100.0,,,,,,,,,,,,,,,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
