,z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl.1,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
0,84,132,Po,0,,0.0,,,0+,1.0,0.145,,2.0,s,0.145,0.002,A,100.0,,,,,,,,,,,,,1-Mar-2007,S. -C. WU,2024-04-27
1,84,132,Po,1,,549.76,0.04,,2+,1.0,,,,,,,,,,,,,,,,,,,,,1-Mar-2007,S. -C. WU,2024-04-27
2,84,132,Po,2,,968.94,0.09,,(4+),1.0,,,,,,,,,,,,,,,,,,,,,1-Mar-2007,S. -C. WU,2024-04-27
3,84,132,Po,3,,1328.4,0.4,,(6+),1.0,,,,,,,,,,,,,,,,,,,,,1-Mar-2007,S. -C. WU,2024-04-27
4,84,132,Po,4,,1551.8,0.5,,(8+),1.0,,,,,,,,,,,,,,,,,,,,,1-Mar-2007,S. -C. WU,2024-04-27
5,84,132,Po,5,,1699.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,1-Mar-2007,S. -C. WU,2024-04-27
6,84,132,Po,6,,1803.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,1-Mar-2007,S. -C. WU,2024-04-27
7,84,132,Po,7,,1874.2,0.6,,,,,,,,,,,,,,,,,,,,,,,,1-Mar-2007,S. -C. WU,2024-04-27
8,84,132,Po,8,,1980.5,,,,,,,,,,,,,,,,,,,,,,,,,1-Mar-2007,S. -C. WU,2024-04-27
9,84,132,Po,9,,2038.7,0.6,,,,,,,,,,,,,,,,,,,,,,,,1-Mar-2007,S. -C. WU,2024-04-27
10,84,132,Po,10,,2233.8,0.6,,,,,,,,,,,,,,,,,,,,,,,,1-Mar-2007,S. -C. WU,2024-04-27
