,z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,84,127,Po,1,687.2,0.4,11/2+,0,0.0,,9/2+,0,687.1,0.5,100.0,,M1+E2,-0.2,0.02,,,,,,,,,0.0536,0.0009,28-FEB-2013,J.K. Tuli and  P. Blokhin and  J. Kaur and  J.Y. Lee and N. Sharma,2024-04-27
1,84,127,Po,2,1050.9,0.5,5/2+,0,0.0,,9/2+,0,1050.9,0.5,100.0,,E2,,,,,,,,,,,0.00668,0.0001,28-FEB-2013,J.K. Tuli and  P. Blokhin and  J. Kaur and  J.Y. Lee and N. Sharma,2024-04-27
2,84,127,Po,3,1064.8,0.4,15/2-,1,687.2,0.4,11/2+,0,377.6,0.5,4.6,0.3,M2,,,,,,,,,0.34,,0.878,,28-FEB-2013,J.K. Tuli and  P. Blokhin and  J. Kaur and  J.Y. Lee and N. Sharma,2024-04-27
3,84,127,Po,3,1064.8,0.4,15/2-,0,0.0,,9/2+,1,1064.9,0.5,100.0,3.0,E3,,,,,,,,,,,0.01499,,28-FEB-2013,J.K. Tuli and  P. Blokhin and  J. Kaur and  J.Y. Lee and N. Sharma,2024-04-27
4,84,127,Po,4,1121.8,0.4,7/2+,0,0.0,,9/2+,0,1122.0,,100.0,,M1+E2,0.15,0.02,,,,,,,,,0.01525,0.00023,28-FEB-2013,J.K. Tuli and  P. Blokhin and  J. Kaur and  J.Y. Lee and N. Sharma,2024-04-27
5,84,127,Po,5,1160.6,0.4,(9/2+),0,0.0,,9/2+,0,1160.6,0.5,100.0,,(E2+M1),3.1,,,,,,,,,,0.00635,9e-05,28-FEB-2013,J.K. Tuli and  P. Blokhin and  J. Kaur and  J.Y. Lee and N. Sharma,2024-04-27
6,84,127,Po,6,1181.4,0.4,(13/2+),1,687.2,0.4,11/2+,0,494.2,0.5,5.2,1.1,,,,,,,,,,,,,,28-FEB-2013,J.K. Tuli and  P. Blokhin and  J. Kaur and  J.Y. Lee and N. Sharma,2024-04-27
7,84,127,Po,6,1181.4,0.4,(13/2+),0,0.0,,9/2+,1,1181.4,0.5,100.0,25.0,(E2),,,,,,,,,,,0.00535,8e-05,28-FEB-2013,J.K. Tuli and  P. Blokhin and  J. Kaur and  J.Y. Lee and N. Sharma,2024-04-27
8,84,127,Po,7,1385.1,0.7,(3/2)+,2,1050.9,0.5,5/2+,0,334.3,0.5,100.0,,E2,,,,,,,,,,,0.0918,,28-FEB-2013,J.K. Tuli and  P. Blokhin and  J. Kaur and  J.Y. Lee and N. Sharma,2024-04-27
9,84,127,Po,8,1407.3,0.8,(+),5,1160.6,0.4,(9/2+),0,246.5,,7.0,,,,,,,,,,,,,,,28-FEB-2013,J.K. Tuli and  P. Blokhin and  J. Kaur and  J.Y. Lee and N. Sharma,2024-04-27
