,energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,10.572,,0.0127194670938244,0.0004599988898032,AU,L,84,127,Po,,0,,9/2+,0.516,,3,s,0.516,0.003,A,100.0,,7594.6,5.0,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
1,11.178,,0.00057175361625,7.16268481425e-05,AU,L,84,127,Po,,1462,5.0,(25/2+),25.2,,6,s,25.2,0.6,IT,0.016,0.004,,,84,127,Po,28-FEB-2013,J.K. Tuli and  P. Blokhin and  J. Kaur and  J.Y. Lee and N. Sharma,2024-04-27
2,34.144,,0.000252345866893,2.87599406952e-05,AU,KLX,84,127,Po,,0,,9/2+,0.516,,3,s,0.516,0.003,A,100.0,,7594.6,5.0,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
3,36.004,,1.12032156982e-05,2.1181753468e-06,AU,KLX,84,127,Po,,1462,5.0,(25/2+),25.2,,6,s,25.2,0.6,IT,0.016,0.004,,,84,127,Po,28-FEB-2013,J.K. Tuli and  P. Blokhin and  J. Kaur and  J.Y. Lee and N. Sharma,2024-04-27
4,43.948,,0.00073976231015,8.3557001086e-05,AU,K,84,127,Po,,0,,9/2+,0.516,,3,s,0.516,0.003,A,100.0,,7594.6,5.0,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
5,46.478,,3.264625e-05,6.1527762985e-06,AU,K,84,127,Po,,1462,5.0,(25/2+),25.2,,6,s,25.2,0.6,IT,0.016,0.004,,,84,127,Po,28-FEB-2013,J.K. Tuli and  P. Blokhin and  J. Kaur and  J.Y. Lee and N. Sharma,2024-04-27
6,59.103,,0.0004522327363675,5.113168186e-05,AU,KLL,84,127,Po,,0,,9/2+,0.516,,3,s,0.516,0.003,A,100.0,,7594.6,5.0,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
7,62.353,,1.98638576209e-05,3.7450460791e-06,AU,KLL,84,127,Po,,1462,5.0,(25/2+),25.2,,6,s,25.2,0.6,IT,0.016,0.004,,,84,127,Po,28-FEB-2013,J.K. Tuli and  P. Blokhin and  J. Kaur and  J.Y. Lee and N. Sharma,2024-04-27
8,84.096,,3.51837068893e-05,4.1005720022e-06,AU,KXY,84,127,Po,,0,,9/2+,0.516,,3,s,0.516,0.003,A,100.0,,7594.6,5.0,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
9,88.87,,1.5791766808e-06,3.009212158e-07,AU,KXY,84,127,Po,,1462,5.0,(25/2+),25.2,,6,s,25.2,0.6,IT,0.016,0.004,,,84,127,Po,28-FEB-2013,J.K. Tuli and  P. Blokhin and  J. Kaur and  J.Y. Lee and N. Sharma,2024-04-27
10,240.189,,0.00087633,0.0002942215751776,CE,K,84,127,Po,,0,,9/2+,0.516,,3,s,0.516,0.003,A,100.0,,7594.6,5.0,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
11,269.894,,0.00026688,6.68304122387e-05,CE,K,84,127,Po,,1462,5.0,(25/2+),25.2,,6,s,25.2,0.6,IT,0.016,0.004,,,84,127,Po,28-FEB-2013,J.K. Tuli and  P. Blokhin and  J. Kaur and  J.Y. Lee and N. Sharma,2024-04-27
12,284.494,,0.00044756,0.0001137574771168,CE,K,84,127,Po,,1462,5.0,(25/2+),25.2,,6,s,25.2,0.6,IT,0.016,0.004,,,84,127,Po,28-FEB-2013,J.K. Tuli and  P. Blokhin and  J. Kaur and  J.Y. Lee and N. Sharma,2024-04-27
13,312.333,,0.000149265,5.01173167079e-05,CE,L,84,127,Po,,0,,9/2+,0.516,,3,s,0.516,0.003,A,100.0,,7594.6,5.0,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
14,324.343,,3.49569e-05,1.17365926269e-05,CE,M,84,127,Po,,0,,9/2+,0.516,,3,s,0.516,0.003,A,100.0,,7594.6,5.0,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
15,327.301,,1.08498e-05,3.6428103395e-06,CE,N+,84,127,Po,,0,,9/2+,0.516,,3,s,0.516,0.003,A,100.0,,7594.6,5.0,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
16,327.301,,8.8917e-06,2.9852436299e-06,CE,N,84,127,Po,,0,,9/2+,0.516,,3,s,0.516,0.003,A,100.0,,7594.6,5.0,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
17,328.047,,1.77192e-06,5.948973101e-07,CE,O,84,127,Po,,0,,9/2+,0.516,,3,s,0.516,0.003,A,100.0,,7594.6,5.0,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
18,346.063,,4.528e-05,1.13380774384e-05,CE,L,84,127,Po,,1462,5.0,(25/2+),25.2,,6,s,25.2,0.6,IT,0.016,0.004,,,84,127,Po,28-FEB-2013,J.K. Tuli and  P. Blokhin and  J. Kaur and  J.Y. Lee and N. Sharma,2024-04-27
