,energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
159,1053.09,0.2,0.013,0.004,,2022.64,,968.972,,,,,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
160,1054.11,0.2,0.018,0.005,,1450.35,,396.083,,,,,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
161,1062.55,0.15,0.01,0.003,,1937.18,,874.48,,,,,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
162,1065.18,0.04,0.132,0.01,,1122.949,,57.763,,,,,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
163,1074.71,0.15,0.01,0.003,,1906.63,,831.822,,,,,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
164,1088.18,0.15,0.0059,0.0013,,1416.09,,328.006,,,,,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
165,1095.679,0.02,0.129,0.01,2.9e-10,1153.465,,57.763,[M1 E2],,,0.017,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
166,1103.41,0.1,0.015,0.0023,,1431.981,,328.006,[E3],,,0.0195,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
167,1110.61,0.01,0.285,0.023,,1168.377,,57.763,E1,,,0.00288,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
168,1110.61,0.01,0.019,0.01,,1297.44,,186.827,E1,,,0.00288,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
